,CONTROL_mean,SALT_mean,M,D,prob,ranking
Cre02.g110500.t1.1,3.30765450009096,6.3273638748869,-0.935796018770995,3.01970937479594,0.479448036722821,-3.16138559764198
Cre07.g330450.t1.2,15.5902890004287,22.9472158745898,-0.557671454036434,7.35692687416108,0.479448036722821,-7.37803296837312
Cre03.g178550.t1.1,41.3666120011376,29.260711124477,0.499501971340104,12.1059008766606,0.479427485693681,12.1162014779759
Cre03.g152750.t1.1,2.01474000005541,0.314050999994386,2.68152290432683,1.70068900006102,0.479302311243468,3.17535953261327
Cre10.g433800.t1.2,9.6037245002641,5.69410824989822,0.754124097700932,3.90961625036589,0.479283628489705,3.98168336006999
Cre09.g394695.t1.1,5.81856900016001,2.93773899994749,0.985958158053427,2.88083000021252,0.479238789880673,3.04488012564642
Cre17.g717000.t1.1,15.7651145004335,10.2550439998167,0.620401966416045,5.51007050061685,0.479218238851534,5.54488733174092
Cre10.g460150.t1.2,0.630238500017332,2.48663874995555,-1.98022713963413,1.85640024993822,0.479214502300781,-2.71431785399467
Cre10.g436800.t2.1,2.25894700006212,0.487055874991294,2.21349122956713,1.77189112507083,0.479158454039492,2.83533800145157
Cre06.g278226.t1.1,4.4544650001225,1.96308249996491,1.18213136406037,2.49138250015759,0.479143507836481,2.75761152521284
Cre06.g253051.t1.1,35.9775710009894,25.2669664995483,0.509845319736195,10.710604501441,0.479119220256589,10.7227324426354
Cre07.g317450.t1.1,16.6713690004585,10.9480532498043,0.606698221874035,5.72331575065416,0.479119220256589,5.75538234299956
Cre07.g345900.t1.1,1.68773550004641,4.05918362492744,-1.26610078031504,2.37144812488103,0.479072513372181,-2.6882666152962
Cre12.g487850.t1.2,68.9042785018949,94.5936643733091,-0.457149991434049,25.6893858714143,0.479066908546052,-25.6934531070677
Cre03.g161850.t1.1,14.9525300004112,9.66251137482728,0.629919499688734,5.29001862558391,0.479037016140031,5.32739107210207
Cre07.g349400.t1.1,9.37233250025774,5.54208699990094,0.757978778814868,3.8302455003568,0.479035147864655,3.90452460898087
Cre10.g451950.t1.2,264.34850700727,194.500952121523,0.442663961147308,69.8475548857463,0.47902206993702,69.8489575791925
Cre06.g267750.t1.2,47.2906670013005,33.6171702493991,0.492357200384706,13.6734967519014,0.478934260994334,13.6823583141587
Cre17.g716301.t1.1,13.1355155003612,8.31979362485128,0.658853172416293,4.81572187550994,0.47891557824057,4.86058275159142
Cre12.g545600.t1.1,3.63348650009992,6.76658137487905,-0.897072590601825,3.13309487477913,0.478883817559173,-3.25899105969567
Cre06.g262000.t1.2,33.965153000934,47.5642528741498,-0.485822363865699,13.5990998732157,0.478782930688852,-13.6077750102994
Cre14.g628900.t1.2,7.62640000020973,4.25296749992398,0.84253237125374,3.37343250028575,0.478728750702939,3.47705444745903
Cre09.g412600.t1.1,8.85588700024354,5.16103162490775,0.77897734271521,3.69485537533579,0.478717541050681,3.77607758727379
Cre02.g108800.t1.1,11.3344650003117,6.99040499987505,0.697268347939853,4.34406000043665,0.478588630049715,4.39966367310417
Cre10.g423350.t1.2,18.2790890005027,12.1078856247836,0.594247218505034,6.1712033757191,0.478566210745199,6.19974845144445
Cre06.g269150.t1.1,6.47092450017795,3.41048724993904,0.923993975485598,3.06043725023891,0.478521372136167,3.19687988973368
Cre14.g613150.t1.1,4.14716200011405,7.47188037486644,-0.849346953445689,3.32471837475239,0.478495216280899,-3.431492753707
Cre18.g749247.t1.1,13.0712230003595,19.5701474996502,-0.582260497298905,6.49892449929073,0.47843356319348,-6.52495570361945
Cre08.g363800.t1.1,8.19953300022549,12.9909257497678,-0.663890593417533,4.7913927495423,0.478375646656815,-4.83716809718195
Cre08.g369150.t1.1,7.29705300020067,4.02653662492803,0.857774476381597,3.27051637527264,0.478371910106062,3.38113212005361
Cre05.g242100.t1.1,3.14156750008639,1.05599712498112,1.57287867145792,2.08557037510527,0.478244867380472,2.61219277708288
Cre06.g308100.t1.2,5.44176350014965,9.24481737483475,-0.764570562229113,3.8030538746851,0.478222448075957,-3.87914770515183
Cre07.g319500.t1.1,9.24932900025436,5.44537037490266,0.764318528682629,3.80395862535169,0.478222448075957,3.87998505624379
Cre10.g455625.t1.1,2.37192900006523,0.563261624989932,2.0741837365046,1.8086673750753,0.478192555669936,2.75200215233236
Cre06.g266800.t1.1,6.93304550019066,11.2571822497988,-0.699284622317305,4.32413674960812,0.478147717060904,-4.38031478461548
Cre02.g105100.t1.2,1018.361946028,756.36327036148,0.429099203368913,261.998675666525,0.478123429481012,261.999027053803
Cre12.g523320.t1.1,12.582218000346,7.93019287485825,0.66595840361675,4.65202512548776,0.478115956379506,4.69945085765531
Cre03.g198224.t1.1,0.975874000026837,3.01905762494603,-1.62933150257441,2.0431836249192,0.47811408810413,-2.61329685845664
Cre10.g445467.t2.1,2.03582700005599,0.338601374993947,2.58795523282153,1.69722562506204,0.478018806059938,3.09484847924023
Cre03.g158464.t1.1,5.73434250015769,2.88511549994843,0.990999000780229,2.84922700020927,0.477822637145425,3.01664938603559
Cre10.g438600.t1.2,215.383070005923,158.29664349717,0.44427418751339,57.0864265087526,0.477818900594672,57.0881552609024
Cre15.g640400.t1.1,10.8759080002991,6.67017849988077,0.705338577881767,4.20572950041832,0.477775930261017,4.26446516460589
Cre09.g402330.t1.1,8.75345150024072,5.09502137490893,0.780763787262925,3.65843012533179,0.477768457159511,3.74081582992752
Cre04.g229650.t4.1,0.367330000010102,2.07873237496284,-2.50055539976256,1.71140237495274,0.477766588884135,-3.03012795047925
Cre07.g357450.t1.1,10.0702705002769,6.05463837489177,0.733989736664418,4.01563212538516,0.477760984058006,4.08216147401766
Cre09.g387356.t1.1,1.11658100003071,3.2222871249424,-1.52899714023096,2.1057061249117,0.477729223376609,-2.60227410918317
Cre02.g079750.t1.1,4.28411900011781,1.85630974996682,1.20656109102865,2.427809250151,0.477695594419835,2.71109708817353
Cre06.g286550.t1.2,16.3861565004506,23.9568787495718,-0.547962458276924,7.57072224912115,0.477583497897256,-7.59052687427025
Cre07.g352300.t1.2,1.22216250003361,3.37513937493967,-1.465510958683,2.15297687490606,0.477523713085214,-2.60442542490666
Cre02.g091950.t1.1,8.70740600023945,5.06218249990951,0.782483473566206,3.64522350032994,0.47747513792543,3.72826162624914
Cre01.g001983.t2.1,32.4339595008919,45.4544287491875,-0.486915709872393,13.0204692482956,0.477424694490269,-13.029570459318
Cre12.g514700.t1.2,11.2576550003096,17.0795899996947,-0.601367001606849,5.82193499938512,0.477424694490269,-5.85291119082521
Cre06.g289350.t1.1,2.13323650005866,4.67573762491642,-1.13215005840692,2.54250112485776,0.477385460707366,-2.7831772715107
Cre09.g386744.t1.1,19.5721875005382,28.1918242494961,-0.526471826608153,8.61963674895784,0.477372382779732,-8.63569975556102
Cre02.g112701.t1.1,1.5964590000439,0.0259086249995369,5.94529924007102,1.57055037504437,0.477364909678227,6.14924479383778
Cre17.g747747.t1.1,15.0635810004142,22.1625509996038,-0.557059174523741,7.0989699991896,0.477314466243066,-7.12079279106723
Cre12.g486450.t1.2,27.6897470007615,39.1267559993006,-0.498803629337434,11.4370089985391,0.47731259796769,-11.4478810219754
Cre01.g001950.t1.2,6.30295800017333,10.406098874814,-0.723328365971489,4.10314087464066,0.477310729692314,-4.1664096008633
Cre08.g373373.t1.1,7.42067550020407,11.9127472497871,-0.682883731958109,4.49207174958299,0.477256549706401,-4.54368119422728
Cre11.g467794.t1.1,11.9867785003296,7.49402537486605,0.677631212408159,4.49275312546359,0.477256549706401,4.54356849914168
Cre17.g708038.t1.2,6.45322450017746,3.41925287493888,0.91633909308284,3.03397162523858,0.477237866952637,3.16933134213902
Cre15.g641282.t2.1,38.3315455010541,53.3946272490456,-0.4781624125171,15.0630817479914,0.47717060903909,-15.0706692299784
Cre17.g722650.t1.2,65.6796980018062,47.3890807491529,0.470892817633637,18.2906172526533,0.47717060903909,18.2966778276483
Cre13.g590350.t1.2,65.1204890017908,46.8668984991623,0.474542208057607,18.2535905026285,0.477120165603929,18.2597578446397
Cre09.g396363.t1.1,37.8038445010396,52.8256356240557,-0.48270526321127,15.0217911230161,0.477095878024037,-15.0295446675759
Cre12.g511800.t1.1,27.852726000766,19.2893049996552,0.530017370339577,8.56342100111075,0.477073458719521,8.57980755350179
Cre15.g638303.t1.1,0.997002500027418,3.04044699994565,-1.60861441380651,2.04344449991823,0.477045434588877,-2.60063564471307
Cre17.g710200.t1.1,2.88020550007921,0.892131999984053,1.69084265791162,1.98807350009515,0.477021147008985,2.60986304920281
Cre07.g353950.t1.1,4.16423250011452,1.77271562496831,1.23208949944424,2.3915168751462,0.476944547718556,2.69024115996128
Cre16.g671450.t1.2,5.55089450015265,9.36774724983255,-0.75498187755061,3.8168527496799,0.476871684978879,-3.89080487151038
Cre01.g003376.t1.1,3.29486750009061,6.28368987488768,-0.931391529830825,2.98882237479707,0.476843660848234,-3.1305829121632
Cre16.g676300.t1.1,4.18662400011513,1.79158274996798,1.2245526751728,2.39504125014716,0.476765193282429,2.68993528624376
Cre06.g255800.t1.1,16.9730040004668,11.1980647497998,0.599992498511873,5.77493925066693,0.476763325007053,5.80602397059847
Cre01.g011850.t2.1,6.09212350016753,3.15872424994354,0.947603190281341,2.93339925022399,0.476735300876408,3.0826584253605
Cre02.g078100.t1.1,16.1526130004442,23.608852374578,-0.547560346037518,7.4562393741338,0.476664306412108,-7.47631780604168
Cre06.g252913.t1.1,1.636191500045,0.0624999999988828,4.71034161138425,1.57369150004611,0.476643755382968,4.96626852206517
