Name	CONTROLE_1_L007	CONTROLE_1_L008	SAL_24_1_L007	SAL_24_1_L008	SAL_48_1_L007	SAL_48_1_L008	SAL_48_2_L007	SAL_48_2_L008	SAL_48_3_L007	SAL_48_3_L008
Cre13.g564750.t1.1	1.80624	2.00651	5.48472	5.09778	2.90309	3.22057	5.07388	5.11471	11.2758	10.1877
Cre13.g564766.t1.2	2.87985	2.82834	1.75165	1.58653	1.26661	1.48995	2.07671	2.0447	1.86934	1.96441
Cre13.g564812.t3.1	1.75625	0	1.87239	1.30914	2.61968	0	4.04147	5.31925	5.6953	5.3957
Cre03.g202225.t1.1	273.054	285.457	179.845	178.338	22.9315	20.5795	134.438	129.293	191.797	186.433
Cre15.g640600.t1.2	0.908131	1.28476	1.02072	0.848533	0.212967	0.354184	1.71718	1.54162	0	0
Cre02.g076950.t1.1	50.4925	49.1014	72.5825	74.2084	24.7332	24.7163	39.2086	39.1862	41.8854	42.1691
Cre13.g564850.t1.1	8.97164	9.0308	13.5278	14.2233	7.78167	7.60047	9.88565	9.78242	7.29423	5.12013
Cre13.g564900.t1.2	24.0192	24.4843	31.1691	31.2804	18.2865	18.4849	28.6854	30.0279	33.3428	31.7284
Cre11.g467774.t1.1	1.47766	1.47575	2.63627	3.06869	1.18574	1.14257	3.11332	3.10596	1.28304	1.18777
Cre13.g564950.t1.2	2.16601	2.30763	8.31802	7.31115	3.31393	3.52979	5.94987	6.24684	4.0542	3.31211
Cre13.g565050.t1.1	1.77953	1.88608	0.693428	0.488391	0.957298	1.33076	1.94182	1.89607	0.076535	0
Cre02.g097334.t2.1	0	0	0	0	0	0	0	0	0	0
Cre03.g144504.t1.1	264.487	250.116	324.167	313.214	476.803	489.864	475.348	478.91	383.052	404.242
Cre13.g565270.t1.1	6.11562	5.42703	8.90228	9.72572	7.87695	7.45377	5.36831	5.02519	8.54701	10.9071
Cre16.g675413.t1.1	3.89549	3.73677	1.39457	1.48613	0.955818	0.919973	1.03074	1.1107	0.710182	0.606884
Cre13.g565301.t1.1	5.72166	6.93579	0.536008	1.41444	0.52414	0.433377	3.10908	3.12615	0	0
Cre09.g399300.t1.2	5.64315	4.60208	19.9865	19.7251	22.9004	23.0252	18.5433	24.7676	10.3577	12.9075
Cre13.g565301.t2.1	1.97185	0.697949	0	0	0.20546	0	0.550414	0.546521	0	0
Cre06.g278269.t1.1	4.40572	4.50854	4.02371	3.9042	2.293	1.91905	6.62955	6.20825	6.62485	6.39707
Cre03.g180900.t2.1	11.7763	13.3324	9.92263	8.47744	10.0695	9.42997	2.10174	3.43791	0	0
Cre06.g254002.t1.1	0	0	0	0	0	0	0	0	0	0
Cre13.g565311.t1.1	7.39895	7.1601	0	0	3.22468	3.81867	1.467	0.243759	0	0
Cre10.g433866.t1.1	5.49779	3.92757	0	0	0	0	12.1215	8.67829	0	0
Cre13.g565321.t1.1	0	0	0	0	0	0	0	0.104179	0	0
Cre03.g167550.t1.1	13.5861	13.0518	10.443	10.3697	1.04992	1.03369	6.82731	6.72525	4.55494	4.47718
Cre02.g095108.t1.1	0	0	0	0	0	0	0	0	0	0
Cre13.g565450.t1.2	42.0712	43.9134	58.6952	59.1376	55.6895	54.765	56.2656	56.1304	77.5501	77.7266
Cre10.g430900.t1.1	6.24695	5.89359	3.66981	3.14011	1.15105	1.07228	4.31048	4.00009	0.556718	0.939282
Cre07.g325723.t1.1	46.6023	48.7077	36.166	32.9586	15.048	16.5769	25.3905	26.0158	32.1051	29.5515
Cre13.g565675.t1.1	0.378802	0.504445	0.378077	0.165054	0.039678	0	0.191731	0.047824	0	0
Cre17.g728300.t1.1	29.4401	29.1474	14.603	14.8148	3.82241	4.0874	7.87726	7.65313	11.9182	12.4152
Cre13.g565750.t1.2	2.26555	4.99245	4.24185	4.22976	0.766703	4.74629	4.66384	1.73142	12.899	13.5895
Cre13.g565750.t2.1	4.75375	2.25755	7.19937	7.13574	8.09186	4.31509	11.8678	14.9889	0	0
Cre15.g643388.t1.1	0.066088	0.058635	0	0	0	0	0	0	0	0
Cre13.g565800.t1.2	2006.96	2030.43	1717.14	1698.94	686.741	686.189	1002.46	1038.95	997.134	965.428
Cre04.g222250.t1.2	11.5184	11.6662	26.5111	26.7805	30.8439	27.5914	33.9699	31.811	18.8041	17.1194
Cre13.g565850.t1.1	54.5169	54.6038	87.1673	85.996	59.7332	59.472	77.186	79.4401	81.8829	84.4495
Cre03.g161350.t1.1	0	0	0	0	0.07013	0	0	0.156767	2.90648	3.0356
Cre03.g176450.t1.1	10.4767	7.9921	0	1.77344	1.48074	1.18458	0	0	0	0
Cre13.g565950.t1.2	32.7101	32.5007	53.2734	50.0862	23.1166	24.8324	41.5522	42.609	20.6269	20.2251
Cre01.g045400.t3.1	2.45027	4.12887	0	2.77549	0	0.452322	2.50046	2.4932	0	0
Cre13.g566050.t1.2	102.026	93.0269	204.973	207.006	84.2789	79.8888	152.228	138.41	120.391	127.713
Cre13.g566100.t1.2	10.4012	11.0562	10.3148	10.9151	8.9929	8.03322	12.5306	12.7502	16.131	13.4801
Cre13.g566150.t1.2	3.04861	2.8815	8.37959	7.81097	3.68391	4.74865	9.27819	9.93464	16.0866	16.1522
Cre08.g380600.t1.1	33.4641	32.3623	32.7028	32.5091	34.368	36.719	30.9402	32.2044	23.4358	26.235
Cre14.g627350.t1.1	1.08246	0.688336	3.76899	3.41352	2.1317	2.12251	4.99846	5.06239	4.48594	4.49833
Cre13.g604350.t1.1	0	0	0	0	0	0	0	0	0	0
Cre13.g566500.t1.2	1.9524	2.25614	0	0	1.37094	1.29357	1.82395	1.83277	4.46388	4.21237
Cre13.g566500.t2.1	0	0	0.872039	1.10755	0	0	0	0	0	0
Cre06.g273450.t1.1	83.0561	82.9139	44.7894	46.2212	6.73082	6.57348	20.6986	19.1784	11.2999	13.6794
Cre13.g566600.t1.1	0	0	0	0	0	0	0	0	0	0
Cre13.g603600.t1.1	4.72636	5.04766	2.57479	2.62167	2.93304	2.8182	3.96966	4.01375	5.17178	4.46861
Cre13.g566626.t1.1	0	0	0	0	0.472144	0	0	0	0	0
Cre13.g566700.t1.1	56.4326	56.8292	124.682	113.433	61.0385	62.7845	79.3112	83.4349	79.2591	77.7453
Cre13.g575450.t1.1	0	0	0	0	0	0	0	0	0	0
Cre06.g276759.t1.2	0	0	0	0	0	0	2.04496	1.80306	0	0
Cre06.g257100.t1.1	2.43596	2.6972	5.59264	5.7578	5.07732	4.42117	6.43871	4.9225	3.57627	2.89687
Cre03.g203100.t1.2	0.503472	0.335217	1.36672	0.658311	0.592163	0.315192	1.00195	1.04719	3.53846	2.99855
Cre13.g566750.t1.2	7.47075	6.92792	0.932713	0.864062	3.89908	3.05723	6.86918	6.31508	2.12835	3.74447
Cre13.g566800.t1.2	0	0	0	0	0	0	0	0.131732	0	0
Cre17.g732050.t2.1	0	1.41934	3.54826	4.01208	0	1.96121	3.94772	0	0.999743	0.442978
Cre13.g566800.t2.1	0	0	0	0	0	0	0	0	0	0
Cre13.g566850.t1.2	10.188	9.23282	4.28182	4.50167	12.9035	15.1801	5.12752	3.71945	8.06997	8.48012
Cre13.g574900.t1.2	29.1802	30.2654	19.5018	18.8081	10.0141	10.2022	13.3627	13.4617	13.9305	13.802
Cre03.g196050.t1.2	51.6328	55.1182	23.7286	24.3232	15.2235	17.0455	34.3388	33.7191	27.1073	32.7264
Cre12.g541352.t2.1	3.27745	0	7.24337	6.62769	6.27296	6.5228	0	0	4.00288	3.94207
Cre13.g566925.t2.1	0	0	0	0	0	0	0	0	0	0
Cre08.g361250.t1.1	4.73513	4.9895	10.3109	8.92959	8.70387	9.55577	11.3708	10.1642	10.0334	11.5792
Cre13.g566951.t1.1	0	0	0	0	0.088197	0.088072	0	0	0	0
Cre16.g668502.t1.1	0	0	0	0	0	0	0	0	0	0
Cre17.g734200.t1.2	80.5053	77.5281	109.243	110.656	103.146	104.053	105.003	97.0242	129.448	131.264
Cre13.g571876.t1.1	0.12078	0.120602	0	0	0	0	0.136604	0	0	0
Cre13.g567000.t1.2	0.074936	0.074834	0	0	0.070298	0	0	0	0	0
Cre13.g578650.t1.1	10.0995	9.00205	12.6444	13.7116	12.9498	12.6863	8.97753	10.5589	11.4428	13.6136
Cre13.g567100.t1.1	6.87435	5.41503	10.1157	10.4724	7.37477	7.22376	9.02455	10.101	10.8255	9.36713
Cre13.g567150.t1.2	33.269	34.3414	17.3529	18.201	6.88952	6.87558	18.8504	16.4477	10.341	9.68431
Cre13.g567200.t1.1	0	0	0	0	1.17034	1.32711	0	0.578785	0	0
Cre13.g567200.t2.1	1.43879	2.06694	1.43846	1.50164	0	0	2.08766	1.82465	1.16137	0.868389
Cre13.g567250.t1.1	6.60862	7.39912	15.7633	13.4769	7.87238	7.10659	9.98012	9.16256	13.1545	16.0755
Cre13.g567363.t1.1	11.3236	10.7473	7.76918	6.23262	5.31548	5.48941	2.61066	3.61692	0	0
Cre01.g048550.t1.1	6.0987	6.30404	13.8756	13.6827	4.22884	3.83669	6.29876	5.45972	0.766204	0.381937
Cre03.g156800.t1.2	5.01611	5.91156	6.36157	6.16928	3.20685	3.05105	4.4181	5.13045	1.40781	1.26986
Cre01.g010050.t1.1	3.40709	3.67302	2.55008	2.3781	2.13002	2.21517	3.7281	3.71972	2.21814	2.52329
Cre01.g016514.t1.1	22.717	26.098	52.7538	53.438	3.88533	4.08828	40.682	39.2108	32.192	34.1708
Cre13.g567400.t1.1	0.69931	0.698451	1.86477	2.07627	1.43435	1.48102	2.21056	2.5036	2.391	2.71381
Cre06.g284900.t2.1	91.3745	109.142	393.231	398.117	117.538	146.429	375.852	389.646	364.014	346.929
Cre13.g567450.t1.2	2.41125	1.58022	0.084693	0.506924	0.918906	1.34014	1.62433	1.1939	4.46114	2.3826
Cre03.g174700.t1.1	1.77438	1.26576	2.27823	2.27299	1.76357	1.33188	2.99607	4.08102	0.962732	0
Cre13.g567500.t1.1	4.27961	3.82179	3.31638	3.06491	0.75973	0.916286	1.10888	1.1636	3.03665	3.09785
Cre07.g323600.t1.1	38.8608	42.6826	96.3468	92.7755	85.1879	85.4451	84.898	89.5013	122.449	118.382
Cre01.g001983.t1.1	6.7577	1.28538	5.57487	2.91889	1.50859	0	1.34876	10.1672	0	0
Cre13.g567550.t1.1	3.25446	9.27026	0	0	0	0	0	4.89035	0	0
Cre13.g567550.t2.1	4.67412	0	5.4476	5.5341	7.54833	7.07794	6.66696	0	3.06804	2.22451
Cre13.g567600.t1.2	172.525	175.671	384.39	381.068	409.036	403.633	402.209	391.407	396.158	375.823
Cre13.g567650.t1.1	3.51879	3.61754	22.6733	24.1872	16.0047	13.8846	24.2281	23.2901	18.5633	20.7929
Cre13.g567750.t1.2	24.792	26.6104	21.1207	21.4382	19.1528	17.4782	24.9495	24.3954	17.9411	16.8546
Cre12.g537371.t1.2	167.849	170.922	12.1699	11.7448	5.61916	6.31664	10.5896	12.4198	6.13887	5.22458
Cre06.g279850.t1.2	44.3478	44.4039	76.2436	76.3715	45.7231	51.6802	71.2087	66.3852	45.4507	43.2903
Cre13.g567800.t1.2	170.927	165.644	195.97	197.104	84.0181	80.2718	148.593	151.078	137.633	140.773
Cre13.g567850.t1.2	34.6215	31.7815	109.73	105.274	92.6692	98.6211	83.2806	86.1413	78.8158	78.7484
Cre06.g278224.t1.1	1.88529	1.34475	5.3494	6.34281	8.99933	7.04931	7.73343	8.01822	2.66083	3.78956
Cre13.g567950.t1.2	124.288	123.481	220.256	222.523	178.336	178.116	202.216	194.331	216.575	208.733
Cre03.g209281.t1.1	3.784	2.99736	2.05136	1.54981	2.21314	2.57705	3.92163	3.11232	3.62662	4.38256
Cre13.g568025.t1.1	3.56788	3.77234	6.01857	7.1801	11.5847	10.8727	15.4461	15.643	0	0
Cre02.g117250.t1.1	0	0	0	0	0	0	0	0	0	0
Cre13.g602350.t1.2	49.4162	49.8893	62.0718	60.0876	117.044	106.085	71.8041	65.1757	66.8744	64.5685
Cre02.g146400.t1.2	52.0311	54.3283	39.1364	39.9755	14.7922	13.8479	30.1392	30.3167	36.4061	32.5904
Cre13.g568176.t1.1	4.65159	4.17877	3.06769	2.48195	1.36847	1.2964	2.46591	3.49469	1.13994	1.49809
Cre13.g568200.t1.1	17.7812	17.9258	21.2627	21.2153	6.2598	5.07606	19.6857	19.9826	15.5298	13.8947
Cre06.g256800.t1.1	1.14117	0	0	0	0	0	0	0	0	0
Cre03.g161578.t3.1	0	0	0	0	0	0	0	0	0	0
Cre04.g219550.t1.2	0.737565	0.396626	0.828717	0.445193	3.19875	3.67099	5.86525	5.40101	0.479097	0.358229
Cre07.g327600.t1.2	0	0	0	0	0	0	0	0	0	0
Cre02.g095061.t1.1	6.80536	7.6712	9.61061	8.80197	1.15647	1.70964	3.14765	3.56654	0	0
Cre13.g568250.t1.1	2.22444	2.44383	1.35995	1.32932	1.65377	1.48787	2.21469	1.61338	2.3416	2.54201
Cre13.g568350.t1.1	1.55034	1.50768	0	0	0.057696	0.019196	0	0	0	0
Cre13.g568400.t1.2	34.8029	33.6489	56.1901	56.1099	56.905	56.0966	62.1768	64.504	71.7267	74.2756
Cre13.g568600.t3.1	1.52052	2.94284	4.96065	5.84172	0	0	4.13293	5.43049	0	0
Cre10.g433450.t1.2	4.58303	4.37586	3.11192	3.66928	2.08347	2.5518	1.94612	2.11278	3.50668	3.91976
Cre14.g612900.t1.2	39.9544	40.4041	31.1601	29.0043	27.2923	27.6722	38.5851	39.296	28.4444	27.1822
Cre13.g573450.t1.2	3.41754	3.23472	4.46197	4.89768	2.64141	2.59902	5.45381	5.57688	7.56848	7.00359
Cre13.g568650.t1.2	4914.42	4912.96	3102.69	3113.82	3305.44	3251.62	3135.9	3157.86	3446.55	3451.99
Cre11.g467575.t2.1	10.9149	10.7731	21.5514	21.3473	3.61457	3.94146	17.5708	21.5434	19.5552	20.0089
Cre03.g176930.t1.1	4.56426	6.32983	4.70705	5.97463	10.0623	10.1566	9.46021	8.29124	2.42336	4.83182
Cre13.g568672.t1.2	3.08148	2.1537	1.73427	1.90227	2.29611	3.57871	1.56475	3.12081	0	0
Cre13.g568850.t1.2	78.8065	78.8299	104.56	99.4208	84.0392	80.1635	103.916	96.1729	131.141	137.856
Cre04.g217935.t1.1	2.38135	2.30687	4.12113	3.95189	0.371448	0.404455	4.54809	4.55813	2.71251	2.85453
Cre13.g568900.t1.2	5534.1	5604.22	4262	4259.41	5723.88	5738.93	4487.29	4458.09	4495.22	4500.14
Cre13.g569100.t1.2	0.492401	0.717428	0.676125	1.34912	0.567675	0.513105	0.969558	0.577452	0.115472	0
Cre16.g677500.t1.2	158.102	156.19	199.393	191.261	83.8344	78.6906	150.532	141.753	113.79	117.92
Cre13.g569150.t1.2	2.46563	0.519809	0	0	4.04297	0.480734	6.28345	9.10766	0	0
Cre13.g569300.t1.1	5.61029	5.35309	5.43923	4.50933	3.97732	4.04041	6.1891	5.3859	3.60187	3.66574
Cre13.g569326.t1.1	0	0.238924	0	0	0.224006	0	0	0	0	0
Cre03.g187850.t1.2	10.075	11.7808	1.22559	1.01876	4.67683	3.63528	5.79949	5.75617	0	0
Cre13.g569500.t1.2	25.5921	42.2804	15.8738	21.73	0	2.50561	1.84795	5.41434	0	0
Cre13.g569500.t2.1	97.7962	79.1493	85.8505	77.266	90.9494	86.1082	65.8307	61.1197	44.1277	44.2566
Cre13.g569600.t1.2	2.0327	1.9455	2.61629	2.51547	2.58992	2.545	2.60044	2.69039	10.3577	11.5725
Cre11.g476550.t1.2	21.2507	23.3727	55.9928	52.2962	38.5784	41.3832	55.8913	54.6566	74.9042	74.5626
Cre13.g569700.t1.1	1.15363	1.07181	2.38009	2.58536	4.19626	3.73406	3.329	3.38229	4.35009	4.61844
Cre09.g399476.t1.1	18.4955	21.7354	5.59908	6.19389	2.21053	2.24013	7.35627	7.7491	3.0451	2.80816
Cre02.g095048.t1.1	7.02118	7.19504	3.55679	3.51286	4.57472	4.05039	5.2994	4.95217	4.79239	4.77786
Cre13.g569750.t1.2	13.6596	13.9208	32.7606	34.3397	31.586	32.3114	27.1702	28.2989	27.8285	28.9278
Cre14.g617350.t1.1	19.5531	20.6393	15.1741	15.095	14.2266	14.4628	13.9925	12.0436	13.6246	13.8582
Cre13.g569850.t1.2	1008.86	1010.4	27.0883	25.1245	21.0719	20.163	10.9458	12.5208	60.3983	63.8411
Cre13.g569950.t1.2	0.465738	0.310011	0	0	0	0	0.591695	0.524046	0	0
Cre13.g570000.t2.1	0	0	0	0	0	0	0	0	0	0
Cre06.g289800.t1.2	9.22148	9.13269	3.8137	3.37277	5.62891	4.27677	4.47649	4.02815	3.33444	4.21619
Cre13.g570050.t1.2	0.401965	0.563612	0	0	0.167649	0	0	0	0	0
Cre03.g199983.t1.1	54.1982	56.1525	88.2122	97.2191	37.4698	34.2397	70.2331	70.1515	70.8963	76.5139
Cre13.g570100.t1.2	2.06537	1.16076	0	0	0.572758	0.174584	0.906044	0.790755	0	0
Cre13.g570150.t1.1	12.573	13.2025	8.93473	8.93901	3.13026	3.26188	6.51644	7.09481	6.46089	6.70421
Cre09.g407300.t1.1	5.45343	4.81097	3.36937	2.08834	2.35109	2.60234	3.35838	2.93806	5.07988	5.3511
Cre13.g570300.t1.2	24.7302	19.9346	12.2848	15.0463	3.43971	3.98852	8.09975	10.7719	7.99646	7.3426
Cre13.g570400.t1.2	5.34646	4.91229	4.68534	5.15394	4.32181	4.66404	4.13107	6.24233	6.77023	6.63713
Cre13.g570450.t1.1	26.1564	23.5999	14.5368	15.2448	4.13352	4.8555	13.8367	13.275	6.39004	6.86067
Cre13.g570500.t1.1	3.2234	3.81934	0.491068	1.10234	0.462125	0.358695	0.124149	0.123851	0	0
Cre13.g570600.t1.2	15.2875	14.4464	28.8474	26.841	38.4393	38.3445	22.7997	23.9249	23.378	24.8546
Cre09.g388050.t1.2	6.80312	6.51497	9.79169	9.94461	3.82664	3.18237	6.10849	7.1588	3.96472	4.06245
Cre13.g570650.t1.1	3.81856	5.01979	2.23593	2.77961	5.22502	5.55228	7.39061	6.70651	0.618832	1.02825
Cre09.g390912.t1.1	11.0483	10.5426	5.49813	5.62467	1.37715	1.52943	5.01431	4.44183	6.10535	5.91416
Cre03.g187200.t1.2	64.2715	68.8587	35.81	32.7602	34.6721	31.6272	21.774	22.8012	14.6126	15.8535
Cre13.g570700.t1.1	2.84618	2.50811	0.235077	0.093819	1.22089	1.45429	1.04716	0.949718	0	0
Cre12.g512750.t1.1	2.81622	1.04126	5.86498	6.68093	0	0	3.51573	3.78184	0	0
Cre06.g253750.t1.2	0	0.079814	0	0	0.064618	0	0	0	0	0
Cre13.g570801.t1.1	3.71111	4.15489	28.0798	27.3754	18.925	19.301	26.0892	27.0361	35.068	35.1958
Cre03.g203121.t1.1	54.2471	53.8488	72.0688	75.0377	71.2949	74.1309	68.0253	69.3681	73.299	73.7338
Cre13.g570851.t1.1	1026.01	1002.14	193.369	200.4	616.85	602.507	299.883	284.313	536.293	545.922
Cre02.g080900.t1.2	65.875	67.2392	102.831	93.847	60.0819	59.5793	58.0957	60.5954	62.7753	58.2168
Cre13.g571251.t1.1	1.58864	1.53184	3.32362	3.62294	3.55242	2.51757	5.10374	6.33327	3.00632	3.68882
Cre13.g571400.t1.1	4.50403	7.82389	0	0	0	0	5.63942	6.15674	0	0
Cre10.g433400.t1.2	83.8278	86.1613	78.2888	75.8577	73.3808	77.1677	69.6297	69.8947	103.217	104.518
Cre13.g571400.t2.1	3.10074	0	6.41354	5.96418	3.6559	3.52947	0	0	2.33057	1.95838
Cre13.g575850.t1.2	11.521	13.1944	20.9838	18.2597	4.72769	4.71556	8.78531	12.95	0	0
Cre14.g615700.t1.1	0.557416	0.424167	0	0	0.150064	0.124814	0.392826	0.211036	0	0
Cre03.g167690.t1.1	0.468251	0.233804	0	0	1.46382	1.9719	0.708216	0.529837	1.48548	0.987292
Cre13.g571450.t1.1	32.6967	36.4808	27.0795	34.6154	31.1395	33.5176	26.8338	23.7921	41.512	42.0171
Cre10.g431950.t1.2	18.8001	18.6719	12.9706	13.1309	12.6673	13.7657	20.9682	20.8783	13.5658	15.0092
Cre13.g571500.t1.2	773.496	775.971	785.901	810.758	579.123	586.069	433.378	437.301	367.318	359.873
Cre01.g010750.t1.2	4.51964	5.08141	28.5232	27.8354	15.1822	14.9236	19.7315	20.0336	15.4245	15.2496
Cre13.g571560.t1.1	1.83771	1.9766	2.2225	3.07303	1.38611	2.10001	3.13607	2.69967	4.40607	4.15526
Cre02.g115500.t1.2	1.54057	1.87295	0	0	5.47064	5.20814	2.28115	2.50311	2.97206	3.95066
Cre13.g571580.t1.1	0.506421	0.238167	0	0	0.993277	0.230359	0.613017	0	0	0
Cre13.g571650.t1.2	34.9744	37.2438	58.8137	59.9619	28.3434	30.5528	42.5926	45.6269	81.1134	83.3223
Cre10.g445800.t1.1	23.6013	22.8102	21.9753	21.0371	4.42761	4.38915	17.6403	17.0224	9.56903	9.07298
Cre13.g571927.t1.1	0.12091	0.030189	0	0	0	0	0	0	0	0
Cre10.g420600.t1.1	0.534472	0.371345	2.29624	2.083	0.109513	0.196748	1.08487	0.897591	0.489177	0.585232
Cre13.g572050.t1.1	2.57959	2.46969	2.71484	2.77868	1.97538	1.88413	2.93343	2.66182	2.13474	2.06329
Cre17.g745547.t1.1	3.98414	4.18282	6.3149	6.59646	3.31068	4.29557	6.3002	6.35217	6.72353	7.37958
Cre13.g572200.t1.2	7.78543	9.15023	12.5325	10.9643	8.70585	8.91109	13.9228	15.6124	10.6147	9.78376
Cre17.g707050.t1.2	8.15866	8.31198	18.5793	15.8356	3.24207	3.49222	9.95407	8.37854	1.04018	1.26746
Cre13.g572272.t1.2	6.0678	3.88376	4.75361	9.92415	0	0.067393	6.3144	4.77063	6.79308	8.65526
Cre01.g021700.t1.1	25.3306	26.1288	13.8866	13.1021	12.2892	13.1631	14.7101	15.6265	16.0636	17.334
Cre06.g252850.t2.1	33.337	28.715	56.1807	50.9131	33.2804	19.1604	70.6626	82.6831	52.4198	44.3503
Cre13.g572312.t1.1	8.52207	13.3948	5.68261	5.74104	12.3911	15.9138	8.30421	9.97785	15.8954	14.4708
Cre03.g191850.t1.1	29.5455	30.5712	29.2874	31.8291	25.4771	27.5082	30.8283	30.7491	54.1476	59.3184
Cre13.g572375.t1.1	0	0	0	0	0	0	0	0	0	0
Cre13.g572500.t1.2	4.26886	4.19545	14.4684	13.2184	9.54111	9.96533	8.07641	7.97985	11.5977	8.99292
Cre13.g572550.t1.1	15.1601	15.4093	5.68141	7.28637	7.18559	9.27847	7.1656	5.71294	2.48362	2.85695
Cre15.g636950.t1.2	6.43248	6.57662	1.63537	0.686903	4.88423	4.58705	3.47497	3.29301	1.78128	2.90593
Cre09.g397142.t1.1	7.82673	6.83804	6.76362	6.69617	3.71336	3.58733	3.81884	3.7563	3.52595	3.38262
Cre13.g572700.t1.2	51.1237	50.2671	30.3557	31.5327	7.4863	8.03025	16.2098	15.5867	16.4561	18.4637
Cre13.g572732.t1.2	1.30169	0.982961	2.38893	2.70388	1.19603	1.64135	3.97425	3.24412	4.74858	5.46763
Cre07.g321200.t1.2	7.18097	0	0	0	6.6798	5.42705	8.79347	8.79371	6.0901	8.16906
Cre13.g572750.t1.1	0	0	0	0	0	0	0	0	0	0
Cre11.g467539.t1.1	126.175	127.913	101.143	101.88	21.2995	21.9247	30.9893	28.6095	43.2256	44.2071
Cre13.g572850.t1.1	5.69095	6.69573	3.06747	2.66405	1.21559	1.5939	2.99481	3.27524	1.11832	1.06184
Cre12.g497101.t1.1	5.17363	3.78887	5.50423	4.64033	2.26616	2.13215	3.75834	4.06152	5.24803	6.3947
Cre07.g319600.t1.2	0.102304	0.136232	0	0	0.513756	0.416611	0.426807	0.232262	0	0
Cre18.g748497.t1.1	1.74411	1.67491	2.07183	2.63105	1.32651	1.16631	3.39661	3.54102	0.141335	0.634076
Cre03.g170250.t1.1	36.9971	35.1726	1.51761	2.13605	0.865973	0.806562	0.90744	0.8356	0.778864	1.29415
Cre13.g572900.t1.1	15.1618	15.5909	16.658	14.857	6.43007	15.8955	14.5874	13.2112	0	0
Cre01.g021200.t1.2	5.1454	6.10649	2.68206	2.75918	4.05756	4.39794	2.28448	3.62921	0	0
Cre02.g118100.t1.2	50.3998	50.6061	23.456	23.5845	58.8644	58.6512	20.0761	19.7197	32.7039	29.1723
Cre13.g573050.t1.2	12.0808	11.7896	29.2229	29.868	16.8026	14.6269	20.1218	19.9671	12.5959	12.3642
Cre03.g184200.t1.1	6.51293	6.8961	7.54283	8.02855	3.36259	3.07766	6.80165	6.17121	6.04529	4.65864
Cre02.g079450.t1.1	8.31524	9.02033	1.2403	1.05557	3.02832	2.65607	1.44151	1.51191	0	0
Cre13.g573100.t1.1	8.02926	7.66769	7.68818	6.66755	4.39851	4.14941	4.55129	4.93929	4.5825	4.36703
Cre12.g550152.t1.1	6.84455	7.10457	4.20255	4.14722	1.52058	1.49825	6.07588	5.61562	6.39747	5.68386
Cre13.g573150.t1.1	21.2315	19.3751	19.0444	20.4638	14.155	13.3783	14.9621	15.8729	5.57381	5.70911
Cre13.g573250.t1.2	853.718	819.297	137.939	132.493	299.63	295.376	175.543	171.183	326.443	330.428
Cre13.g585900.t1.2	11.5764	13.3571	23.1017	24.4255	11.6744	12.6392	19.0461	19.9462	15.5349	14.3814
Cre09.g412150.t1.1	3.06799	2.86643	8.11393	7.02396	8.13923	7.90633	8.18333	8.12687	11.1204	11.9181
Cre13.g573850.t1.1	0.740242	0.7162	0	0	0.69163	0.21205	2.03742	0.430444	0	0
Cre13.g574000.t1.1	3.42654	3.53589	3.28192	3.5115	2.11362	2.15553	2.99706	3.4333	3.8265	4.01928
Cre03.g145667.t1.1	2.2299	2.76675	4.32852	3.86364	1.96642	2.27878	6.52008	7.95793	2.14176	1.99288
Cre13.g574100.t1.1	2.4391	2.22702	1.1748	1.32824	1.89679	2.02332	1.97743	1.89366	9.86786	6.90111
Cre07.g325748.t1.1	4.87845	4.75856	5.70831	5.87483	3.2231	3.19552	5.47721	5.30931	5.13457	4.0665
Cre13.g574250.t1.1	16.9425	15.5627	4.55547	5.81473	7.85517	7.82119	10.7676	10.2557	4.51856	5.49868
Cre02.g099400.t1.1	4.82758	4.2782	1.37457	1.06675	0.768287	0.702887	0.889694	0.849032	0	0
Cre13.g574375.t1.2	0	0.058365	0	0	0	0	0	0	0	0
Cre13.g574500.t1.1	0.757074	1.32301	1.91527	1.69816	23.3067	24.2274	13.9394	13.5828	5.41157	4.79556
Cre13.g574650.t1.1	10.0741	9.5364	6.95304	7.25484	8.94728	8.85377	10.261	11.3845	6.99401	6.20745
Cre13.g574700.t1.2	28.2186	29.5895	19.5651	16.6939	18.9723	17.2674	16.1376	15.7622	16.7572	16.0815
Cre09.g394700.t1.1	1.79151	1.5234	5.76047	4.91696	2.17894	1.95012	3.63118	3.39192	0.869959	0.925142
Cre13.g574750.t1.1	4.84136	5.08219	3.51837	3.63174	5.24757	1.00391	4.16478	7.91656	0	0
Cre06.g306100.t1.2	5.15005	4.23791	13.8058	17.5773	1.09387	0.903599	0	1.2428	17.9608	11.3953
Cre13.g574750.t2.1	1.4908	0.751193	5.30595	4.58909	0	4.58848	3.21429	0	7.72434	9.54092
Cre09.g397200.t1.2	65.6215	63.1655	88.4106	86.708	49.0127	48.2043	97.2892	96.1333	85.1819	85.1316
Cre03.g162200.t1.2	0.185821	0.278339	0	0	0	0.086825	0	0	0	0
Cre13.g574800.t2.1	20.8889	17.5673	25.8286	10.1461	0	0	28.1101	28.4649	0	0
Cre04.g229300.t1.1	1497.86	1500.58	237.725	237.856	429.464	439.63	140.012	146.819	372.27	397.223
