Name	CONTROLE_1_L007	CONTROLE_1_L008	SAL_24_1_L007	SAL_24_1_L008	SAL_48_1_L007	SAL_48_1_L008	SAL_48_2_L007	SAL_48_2_L008	SAL_48_3_L007	SAL_48_3_L008
CHLRE_10g465600v5	0.13578	0.265231	0.649994	0.436798	0.12366	0	0.26341	0.099882	0	0
CHLRE_08g382545v5	5.281	4.57699	4.25768	5.58791	5.31611	5.39721	2.14435	3.48966	10.9785	14.7334
CHLRE_10g434150v5	4.90126	5.6811	5.66559	5.49265	4.44592	4.63889	5.12834	5.19758	3.99572	3.45745
CHLRE_06g286900v5	4.71874	5.39524	5.06979	4.0061	2.0656	2.35616	3.41657	2.93447	2.80239	3.45127
CHLRE_02g116750v5	253.464	249.076	719.702	736.362	516.541	520.918	775.337	769.11	793.985	800.425
CHLRE_06g286550v5	16.7511	16.0213	21.5692	22.5747	21.3879	20.8266	27.1186	26.6949	25.2828	26.2005
CHLRE_06g286250v5	13.6289	12.1022	41.4855	40.96	72.9778	74.7438	56.8562	55.2938	101.363	98.5643
CHLRE_06g286200v5	0.85678	0.675531	3.09	3.23461	0.76352	0.888988	1.4868	1.99475	1.71185	1.61183
CHLRE_16g688100v5	0	0	0	0	0	0	0	0	0	0
CHLRE_03g179500v5	0.420553	0.210001	1.41747	1.47313	1.33423	1.03562	1.01553	1.54944	5.54694	5.64065
CHLRE_13g564200v5	0	0.019209	0	0	0	0	0	0	0	0
CHLRE_09g388393v5	1.67289	2.02246	2.32426	2.319	1.32528	1.48796	2.10234	2.39699	2.04241	1.85109
CHLRE_12g556750v5	4.36551	5.4513	20.4815	20.633	6.84053	7.03118	11.2376	11.8799	8.83583	9.2645
CHLRE_02g117500v5	14.1401	13.3978	13.756	13.3189	14.52	14.6426	17.1356	16.9125	19.1934	16.9337
CHLRE_06g285750v5	14.5769	15.9754	9.91429	9.72264	6.59201	6.08807	10.602	10.4065	0.158053	0
CHLRE_06g285650v5	45.0319	50.3959	13.898	13.5439	6.17102	7.36273	19.0631	15.5365	13.4469	10.8452
CHLRE_06g285600v5	0.043341	0.021644	0.17033	0.218526	0.694555	0.835963	0.271459	0.221597	0	0
CHLRE_10g420950v5	6.83502	6.49697	11.142	10.6163	11.5735	10.8863	12.7206	12.1292	12.801	13.8998
CHLRE_13g580976v5	0.536546	0.268701	0	0	0.756593	0.62342	0	0	0	0
CHLRE_01g022600v5	6.60583	6.66677	15.2575	14.8697	15.2515	15.3975	15.5798	18.8674	17.815	16.437
CHLRE_06g285001v5	3.19413	2.2666	1.84116	2.92039	3.71724	3.74931	5.59185	5.91244	7.0005	6.36081
CHLRE_14g613700v5	3.43632	3.29653	5.94008	5.62334	3.17071	3.57313	8.80409	8.19326	7.51876	7.44851
CHLRE_12g546450v5	3.55324	3.54865	2.72837	2.57095	2.28469	2.44901	4.03986	4.38741	0.663999	0.189137
CHLRE_12g538200v5	0.552492	0.551798	2.97166	1.98764	0.767002	0.929561	2.31681	1.91521	0.612431	0.488457
CHLRE_06g284950v5	10.6469	8.83403	10.595	11.9361	5.78186	6.91171	16.677	16.1278	11.6519	10.5358
CHLRE_10g433500v5	2.50948	2.59062	0	0.023628	0	0	0	0	0	0
CHLRE_14g614900v5	0	0	0	0	0	0	0	0	0	0
CHLRE_51g761597v5	0.069406	0.07063	0	0	0	0	0.036689	0.037334	0	0
CHLRE_01g027350v5	0.702451	0.403852	0	0	0	0	0	0	0	0
CHLRE_10g452650v5	24.5006	24.7893	70.5696	69.0976	43.8086	44.2866	53.3969	48.6001	52.2408	54.9888
CHLRE_17g710800v5	9.23	7.40983	16.2692	18.4766	9.63912	17.4295	30.6848	29.0214	13.2077	7.9185
CHLRE_08g378250v5	3.22614	2.94188	3.92452	6.0183	21.3405	21.5203	8.4967	7.74844	27.7385	22.5626
CHLRE_44g760697v5	0.073145	0	0	0	0	0	0	0	0	0
CHLRE_06g284500v5	5.56581	5.71474	11.8074	12.4817	5.88134	5.72195	10.1371	10.1118	11.1084	12.3968
CHLRE_06g284350v5	104.321	104.324	66.1904	71.104	24.5492	26.1962	76.2848	75.8323	36.6562	34.2883
CHLRE_06g278091v5	2.73912	2.7591	4.25872	3.80361	1.52252	1.93807	3.09224	3.27135	1.97133	1.86709
CHLRE_06g295950v5	3.1165	3.18223	1.97436	1.77511	0.14777	0.24582	1.92379	1.72156	0.659388	0.986084
CHLRE_13g602800v5	6.5914	6.2175	10.1001	8.89183	4.63283	4.08867	6.47819	5.03187	3.68839	2.90754
CHLRE_06g284150v5	30.0134	27.6088	0.356367	0.630465	0.130499	0.165138	0	0	0	0
CHLRE_06g283850v5	9.08811	9.35848	9.99786	10.3445	9.6987	9.07355	28.6919	30.8132	7.25085	4.75318
CHLRE_06g283800v5	2.5892	2.83208	1.64575	1.31392	1.87625	1.74194	7.33271	7.12337	1.37151	1.59524
CHLRE_09g395436v5	23.1187	22.8887	28.833	28.6549	40.3751	35.7017	26.3889	26.3825	18.5414	21.7408
CHLRE_08g382620v5	1.56505	1.44582	0.307632	0.263095	0.920612	0.477772	1.06807	1.68714	0	0
CHLRE_06g283700v5	2.96498	2.6215	4.03562	3.85552	2.33353	2.42859	3.46198	3.73554	11.8598	10.1118
CHLRE_06g283550v5	83.838	76.3286	52.6996	56.5119	26.4448	25.8358	34.9355	34.1807	39.8677	37.758
CHLRE_06g283500v5	7.5751	7.56119	3.8816	3.98865	2.44939	2.31174	4.39373	4.75039	2.24371	2.23692
CHLRE_12g547150v5	19.8817	19.7815	23.3351	21.8804	11.977	10.2343	37.6721	37.2027	21.4036	21.3382
CHLRE_06g249450v5	9.36448	12.3907	0	0	1.39342	0.819863	0	0	0	0
CHLRE_06g282800v5	215.344	214.923	1062.38	1044.48	1970.26	1960.18	2296.96	2301.31	2094.01	2099.48
CHLRE_05g247950v5	71.9775	80.2316	187.615	183.617	467.9	459.869	296.203	294.042	360.401	356.446
CHLRE_06g282600v5	1.21357	1.25861	1.62546	2.14492	0.658493	1.09528	2.75921	1.79981	0.689165	1.47229
CHLRE_03g190100v5	31.9908	30.3599	170.713	172.058	73.9211	76.7969	132.442	137.8	118.532	124.95
CHLRE_02g089350v5	9.54418	10.6317	6.2385	6.22595	5.0189	4.80569	8.77533	9.47311	5.35278	5.07162
CHLRE_03g206257v5	1.67795	1.47963	0.760715	0.961538	0.298248	0.255164	1.11853	1.36927	0	0
CHLRE_01g043500v5	8.08203	9.40584	11.6564	9.48858	7.70913	7.03704	12.9345	12.6426	18.1473	18.4941
CHLRE_01g029550v5	14.4986	13.6703	8.3677	7.77556	5.67647	5.10316	10.2131	10.6509	10.157	10.5295
CHLRE_06g282000v5	60.4772	56.6918	40.5797	38.6082	38.482	40.4301	26.1565	26.3919	26.4644	22.8131
CHLRE_12g504050v5	6.7944	6.31323	17.0033	18.1698	13.7559	11.2654	16.0387	17.0743	16.231	16.6337
CHLRE_17g705700v5	7.58607	7.89024	108.436	106.973	94.0205	95.3927	146.936	148.092	108.978	107.792
CHLRE_06g281700v5	6.69614	7.48045	8.25125	9.55322	3.03014	3.29303	5.98328	7.79028	6.6608	6.9661
CHLRE_10g445323v5	12.7	9.65321	53.6237	58.3823	38.2923	44.4738	28.5869	28.3288	25.2322	26.0878
CHLRE_13g569350v5	30.3844	29.0094	52.7229	51.2492	15.6118	16.278	35.0154	33.9569	35.0251	36.3579
CHLRE_13g584100v5	28.363	27.9429	23.6744	24.9427	18.08	18.1665	23.0598	22.132	20.7242	20.2572
CHLRE_06g281650v5	14.6701	14.07	25.1399	27.1965	5.79222	6.86787	13.4332	12.0025	14.4313	12.7036
CHLRE_12g546900v5	18.5349	16.9474	6.37075	6.08032	4.59608	4.32953	3.71238	2.83235	9.63772	10.414
CHLRE_01g003450v5	2.77385	4.06698	5.11777	3.9838	3.28709	3.82748	1.21351	0	0	0
CHLRE_01g011500v5	97.6749	95.6686	116.783	122.714	68.6766	66.8682	106.792	104.529	67.3756	70.4427
CHLRE_06g281600v5	0	0.991446	34.2366	42.294	92.3621	29.3903	79.7789	70.0004	147.251	141.034
CHLRE_16g684250v5	8.23978	8.02122	6.79552	7.18508	8.19701	8.49589	6.31679	6.08056	7.39944	6.67441
CHLRE_06g281286v5	2.50404	2.30767	1.95272	2.1631	1.07275	0.89157	3.25176	1.72919	0	0
CHLRE_06g281200v5	18.6837	19.1551	12.6413	13.1289	2.99619	3.09427	10.1256	10.6871	5.95173	6.74283
CHLRE_06g281100v5	125.05	125.699	156.314	154.1	73.6321	71.6583	127	125.043	101.082	102.168
CHLRE_14g634279v5	26.6561	26.6007	18.0789	18.3767	30.1176	28.8863	15.1688	15.7068	17.5624	16.5539
CHLRE_06g281000v5	6.3552	6.7697	8.48235	10.6087	2.78329	2.35598	5.7702	5.19636	6.11915	5.6541
CHLRE_06g249650v5	7.9802	7.92956	7.38075	7.17464	0	4.13853	5.67414	7.23491	11.9194	12.8082
CHLRE_12g550277v5	3.41586	3.28038	1.74089	2.17875	1.73313	1.58154	3.29044	3.1635	0	0
CHLRE_06g280850v5	82.3191	80.8441	130.917	130.212	94.5456	87.427	133.773	129.544	135.266	137.52
CHLRE_06g272950v5	4448.09	4446.46	3510.92	3523.15	3312.99	3228.74	3387.2	3379.73	3390.47	3338.8
CHLRE_16g694704v5	1.81742	1.77871	2.84042	3.63247	1.60967	1.07101	3.40401	3.84079	3.60292	4.56481
CHLRE_04g220633v5	22.8264	26.8593	25.2336	25.5023	43.9522	34.7216	32.7433	28.7838	0	0
CHLRE_17g723000v5	6.1732	5.63083	6.1857	6.02851	5.40273	4.97775	6.77729	6.76193	4.59839	4.31476
CHLRE_06g280650v5	38.4476	40.1471	90.2976	94.1087	125.839	129.425	87.6652	82.8763	127.089	126.515
CHLRE_16g664301v5	7.51751	8.01447	6.28018	6.86946	1.25798	1.18824	4.50181	4.43296	1.41334	1.7559
CHLRE_10g447550v5	5.35724	4.91151	5.30648	6.1569	2.459	2.11843	5.37902	6.11547	4.6283	3.1723
CHLRE_17g708000v5	36.58	35.1755	29.8	30.9258	15.7183	15.6743	23.4302	22.6502	16.249	16.7889
CHLRE_06g280500v5	6.20997	5.53071	7.585	7.48567	5.66997	6.09597	5.05229	5.94776	10.1927	11.3299
CHLRE_19g751147v5	0	0	0	0	0	0	0	0	0	0
CHLRE_06g280420v5	3.78708	4.295	6.25757	4.73376	4.59358	4.03715	8.2023	9.17504	9.66934	11.5527
CHLRE_08g358548v5	19.6554	17.4897	25.4256	25.0561	31.4415	31.3684	28.5566	26.5204	36.3695	35.4079
CHLRE_06g280300v5	13.0425	12.9784	18.1454	19.0467	11.4336	11.8628	14.4682	15.4973	11.9116	11.3723
CHLRE_06g250276v5	2.42676	1.61588	1.2186	1.80694	0.996118	1.62622	1.54468	1.27306	1.37525	2.00516
CHLRE_07g349600v5	19.4575	22.2802	20.5145	20.5472	15.3166	13.8275	12.549	13.6908	27.8199	27.1874
CHLRE_06g280000v5	6.67329	6.26724	15.7646	18.6357	3.99028	5.29908	17.1643	18.1325	5.21011	3.47861
CHLRE_06g285950v5	10.3313	10.7475	0.760122	0.896211	1.32849	1.21045	1.39676	1.81137	0	0
CHLRE_06g263400v5	6.23854	6.58582	17.5343	21.1885	22.7116	18.1626	21.82	19.9509	37.5446	36.3012
CHLRE_12g555152v5	0.155246	0	0	0	0	0.144222	0	0	0	0
CHLRE_07g347980v5	2.69508	4.05281	2.51984	2.73346	0.100042	0.46575	1.52799	1.59761	0	0
CHLRE_17g725950v5	6.11898	9.22425	10.2734	9.59415	1.08702	0	9.48238	9.58055	0	0
CHLRE_13g565150v5	23.5106	25.4779	15.7992	14.8252	3.98057	2.84448	10.0397	10.9046	7.72241	7.14898
CHLRE_03g164300v5	188.273	195.451	97.8539	91.2021	176.806	182.703	120.08	115.288	95.2853	112.511
CHLRE_01g045600v5	5.69215	5.52967	12.0924	11.4265	20.8694	18.4967	16.6421	16.5436	17.9081	19.4866
CHLRE_06g279950v5	4.29188	3.82014	2.22959	2.87905	2.39282	2.00389	3.35635	3.7476	3.75101	3.24919
CHLRE_06g280227v5	9.90999	8.39917	7.39988	7.5285	3.55054	3.48202	4.88549	6.12884	15.702	15.3795
CHLRE_06g279800v5	65.118	64.6177	69.611	74.9912	56.7239	58.7935	71.6082	71.9516	20.8023	22.4874
CHLRE_03g165600v5	8.82889	8.91124	13.2419	14.0013	5.38848	6.21514	8.96891	7.93567	11.8871	10.172
CHLRE_03g213089v5	21.6713	22.1158	53.0226	57.9451	30.6905	31.5187	51.3834	50.373	44.6331	42.7513
CHLRE_06g279700v5	6.0087	6.43281	2.73695	2.80652	2.34608	2.2423	2.43959	2.48872	2.46224	2.23345
CHLRE_13g605900v5	4.22479	4.69487	2.02109	2.32813	1.12191	1.17173	2.6964	2.71983	2.73848	2.4027
CHLRE_12g483950v5	388.67	370.544	696.891	710.27	577.684	578.23	667.132	673.357	634.651	645.714
CHLRE_06g279550v5	2.05549	2.42125	3.31599	3.07203	1.08995	0.791072	2.09618	1.85217	1.44595	0.55444
CHLRE_12g544050v5	38.2978	38.7353	120.197	111.193	56.0184	55.2658	122.954	122.999	116.361	119.641
CHLRE_06g311250v5	4.4414	5.08812	1.87875	1.88515	0.60747	0.545717	3.46912	3.18949	0.696027	0.848124
CHLRE_06g279400v5	88.0156	91.2509	74.0105	74.1271	99.5466	98.0853	103.341	101.807	112.442	109.955
CHLRE_16g681353v5	7.89276	6.43962	7.94611	7.94218	5.21119	4.25849	7.89343	7.64023	9.15604	9.76386
CHLRE_06g279350v5	1.09507	0.962417	2.95226	2.89649	0.659332	0.452385	3.28717	3.87566	1.10844	1.74969
CHLRE_06g285850v5	4.10524	0	0	0	0	0	6.8503	0	5.23119	5.62697
CHLRE_17g743997v5	0.957575	1.16869	3.94864	3.10299	1.69197	0.644725	1.44054	2.10395	0	0
CHLRE_06g278800v5	119.069	119.925	168.648	162.803	202.003	190.237	179.945	186.552	122.918	126.662
CHLRE_06g278700v5	11.2909	11.3739	3.36678	3.29901	4.42617	3.91518	3.52663	3.4575	4.40452	4.95407
CHLRE_06g278550v5	14.3349	13.8033	6.50434	6.01852	0.439162	0.61359	4.83045	6.19583	4.13657	4.0258
CHLRE_06g278500v5	5.23633	6.2321	16.9297	17.9345	10.4331	12.2917	17.9087	18.0269	14.101	16.3254
CHLRE_07g341600v5	48.7461	39.2479	58.8055	57.408	11.0165	15.2957	13.7947	20.8639	0	0
CHLRE_06g278350v5	8.81835	8.08104	30.5468	28.5041	17.1627	18.6213	20.4878	22.2451	20.5049	20.3947
CHLRE_06g278302v5	0.977052	0.68729	0	0	0	0.261146	0	0	0	0
CHLRE_04g217750v5	12.8541	12.0012	15.5204	17.1279	8.07635	8.53211	12.8559	14.9157	4.50225	5.28066
CHLRE_06g278297v5	7.27887	6.95449	6.3011	6.57609	3.89257	3.95551	3.99209	5.29725	3.32777	3.67553
CHLRE_16g654550v5	10.2985	10.7212	11.0346	11.0697	8.57795	8.88988	9.50806	8.73484	8.32273	9.83273
CHLRE_17g728450v5	1.09865	1.34117	1.73933	1.1887	0.82414	0.831468	1.07147	1.13193	1.69796	1.90935
CHLRE_06g278291v5	0	0.111701	1.16455	1.40126	0.497773	0.537582	0.302887	0.152044	0	0
CHLRE_01g016900v5	25.934	28.9932	139.594	150.775	195.504	184.979	137.645	140.077	132.261	153.918
CHLRE_06g278290v5	7.86105	9.44407	7.33875	6.24127	8.79541	9.44006	8.03807	7.75485	11.8262	12.576
CHLRE_11g467692v5	14.4391	15.8934	42.5342	43.6239	29.8546	30.4808	22.2036	23.6743	28.3976	27.9356
CHLRE_10g429300v5	2.74532	3.06068	5.1267	5.61624	6.16314	4.86285	6.32089	5.83508	5.04366	5.16243
CHLRE_05g241649v5	0	0	0	0	0	0	0	0	0	0
CHLRE_06g278289v5	0	0	0	0	0	0	0	0	1.36772	1.02086
CHLRE_09g390100v5	0	0	0	0	0	0	0	0	0	0
CHLRE_06g278289v5	0.198596	0	0	0	0.108216	0.145233	0.113721	0.12309	0	0
CHLRE_06g278285v5	0.757162	0.491247	0	0	0.244497	0.194625	0.9104	0.38785	0	0.119108
CHLRE_07g335000v5	6.55701	6.25439	0	0	0	0	7.05429	7.66921	0	0
CHLRE_06g278276v5	0.211967	0.387966	0	0	0.084896	0.39756	0.703737	0.472884	0	0
CHLRE_06g278275v5	0.552871	0.769536	0	0	0.179765	0.448581	0.283206	0.637245	0	0
CHLRE_08g366579v5	3.08328	2.72995	0.395723	0.493573	0.414924	0.552163	0.033422	0.100035	0	0
CHLRE_06g294900v5	0	0	0	0	0	0	0	0	0	0
CHLRE_06g278270v5	231.839	235.228	102.191	107.113	107.941	103.07	94.4597	96.6647	92.6377	87.9941
CHLRE_12g539100v5	10.5799	10.2955	30.978	29.0852	8.40522	9.22203	18.9552	16.6994	23.4919	22.6435
CHLRE_03g199087v5	1.23059	1.16472	0	0	0.911458	1.39796	2.30012	2.12006	0.762779	0.924821
CHLRE_01g044050v5	229.276	228.482	320.334	345.885	297.244	310.851	258.731	254.411	194.402	203.413
CHLRE_08g382900v5	9.83149	10.7391	8.85932	7.97801	5.63241	5.28467	9.4855	9.28865	7.45537	6.35548
CHLRE_16g686950v5	11.1628	10.5602	5.97438	6.01718	2.48352	1.84738	7.18967	6.38245	4.18743	5.06185
CHLRE_06g278264v5	6.7764	9.8359	5.40272	5.65457	6.87201	7.742	11.4403	10.431	10.3328	11.4642
CHLRE_02g093975v5	0	0	0	0	0	0	0	0	0	0
CHLRE_10g420550v5	13.1796	14.2016	20.9851	22.6031	11.4141	13.7157	22.1319	21.4049	8.78096	7.71206
CHLRE_01g055100v5	91.4009	91.6317	49.9672	48.0135	19.7558	19.5966	15.2337	14.4117	13.0373	14.987
CHLRE_06g278260v5	2.76468	2.36659	7.41716	7.65288	7.63474	7.19577	7.37129	7.4814	2.97772	4.27485
CHLRE_06g278253v5	3.86556	3.99784	4.8029	5.27951	1.35825	1.69996	2.55246	3.01438	2.02223	2.30411
CHLRE_09g412850v5	12.3798	12.6613	17.8785	16.8711	15.0261	16.1411	21.2622	19.0336	19.5801	19.9747
CHLRE_03g164950v5	18.5222	20.0858	20.7322	20.9389	12.8021	10.669	23.4805	21.3855	17.4395	19.1248
CHLRE_06g278246v5	22.612	21.4559	50.9542	51.2998	13.7714	12.9084	17.8636	15.7357	16.0409	13.6182
CHLRE_17g699926v5	1.00492	0.748583	3.18315	2.92182	0	0.219272	2.0755	1.69883	0.442156	0.969785
CHLRE_01g049650v5	5.22899	5.6229	6.52468	6.49502	1.97035	1.9533	5.13213	4.60373	2.42098	2.38385
CHLRE_06g278245v5	3.94794	3.61769	1.64581	1.64211	7.0473	5.77191	5.0917	5.40297	8.06568	6.84354
CHLRE_16g684022v5	1.00681	0.754156	1.34272	1.58657	2.6373	2.21813	2.21992	2.07189	0.927894	1.12331
CHLRE_06g278243v5	0.410306	0.520136	0.336641	0.318249	0.223264	0.297129	0.449464	0.412574	0.232395	0.198592
CHLRE_16g687630v5	3.16665	1.32478	9.68731	10.295	0	0	1.52249	0.527659	0	0
CHLRE_02g114450v5	16.7549	16.5529	34.4994	33.5234	43.225	46.8066	46.9617	46.9656	23.4423	28.3783
CHLRE_06g278241v5	0	0	0	0	0	0.525204	0.425637	0	0	0
CHLRE_06g278238v5	713.29	703.117	353.297	371.444	435.272	436.488	266.039	261.565	414.533	407.743
CHLRE_06g278233v5	2.02816	2.06051	3.25975	2.54716	0.757241	0.525745	2.02902	2.57998	3.61054	4.04033
CHLRE_02g101200v5	4.66272	5.69159	3.84967	4.55566	3.03794	3.21908	5.39383	6.09642	4.03253	4.52281
CHLRE_06g278229v5	0.142546	0.118644	0	0	0.022416	0	0.013537	0	0	0
CHLRE_06g278225v5	1.93982	2.22437	11.9023	10.7889	5.30961	5.67372	16.1428	16.1051	11.9609	11.9245
CHLRE_06g308000v5	5.23844	4.17442	2.62797	2.70562	1.20859	0.961556	1.41762	1.22441	0.312705	0.233818
CHLRE_17g711950v5	11.0756	8.84785	14.3051	12.444	19.0876	22.7743	18.4998	19.6245	26.2055	25.1379
CHLRE_12g539201v5	0.289292	0.323606	0	0	0.340115	0	0	0.640218	0	0
CHLRE_06g278222v5	4740.65	4733.15	2959.14	2943.09	2595.3	2565.39	3235	3236.94	2896.33	2884.85
CHLRE_12g485050v5	201.843	194.534	63.0415	57.3677	58.8917	58.7215	47.3209	52.5129	85.9806	79.5641
CHLRE_03g158550v5	16.7889	18.5258	11.7691	12.0087	5.31382	5.27693	12.6133	13.1377	11.1568	11.9216
CHLRE_06g278210v5	90.7627	89.2497	207.089	201.897	203.152	199.469	182.208	186.472	211.631	211.452
CHLRE_01g069837v5	7.96201	8.0721	1.50833	2.03186	2.51125	2.90668	3.05926	2.569	0.424124	0.70473
CHLRE_06g278208v5	0	0	0	0	0	0	0	0	0	0
CHLRE_16g660550v5	0	0.089957	0	0	0	0	0	0	0	0
CHLRE_14g615250v5	0	0	0	0	0	0	0	0	0	0
CHLRE_06g282500v5	5527.41	5513.47	4456.94	4483.15	4839.7	4795.06	4322.95	4308.11	4266.7	4298.58
CHLRE_02g096200v5	32.8126	35.5145	22.7263	23.0349	19.9184	17.4841	16.6517	18.7614	18.1212	20.4103
CHLRE_02g111014v5	0.460735	0.276098	0	0	0.043427	0.065016	0	0.026172	0	0
CHLRE_03g210737v5	4.14027	3.45085	4.81689	5.67417	4.48923	4.67657	8.37355	8.89537	10.4144	9.81983
CHLRE_06g278205v5	13.4529	15.0177	19.4079	20.828	20.5095	23.512	17.712	17.2308	12.1483	8.95705
CHLRE_06g251250v5	5.66084	6.24151	5.34832	6.27266	4.17044	3.84395	4.47268	4.69328	7.17503	6.72691
CHLRE_01g037800v5	74.7195	71.2987	50.7133	48.2817	24.3462	26.5892	49.7379	48.3598	31.8092	34.0487
CHLRE_15g643050v5	0	0	0	0	0.037689	0.112842	0.045548	0	0	0
CHLRE_06g278201v5	0	0	0	0	0	0	0	0.120143	0	0
CHLRE_09g406750v5	0	2.7646	0	0	2.95792	0	1.22272	0.304066	0	0
CHLRE_04g217000v5	0.964646	1.21481	2.44854	2.03616	1.31881	1.4085	3.26549	3.36939	1.88203	2.34541
CHLRE_06g278196v5	3.9328	4.45612	5.01542	4.15524	11.2803	9.69869	14.5013	12.0686	3.0385	3.18865
CHLRE_06g278193v5	0.266068	0.29526	0.996002	0.761932	0.807597	0.806036	1.74968	1.51065	0	0
CHLRE_12g499450v5	4.83571	5.78463	6.62703	6.3139	5.59436	5.28386	6.09869	5.78287	0.67289	0.894455
CHLRE_02g146700v5	136.199	134.261	203.496	208.271	177.416	173.573	186.82	195.706	153.798	148.653
CHLRE_06g278191v5	4.57754	4.67509	6.76467	6.90398	2.81939	3.00793	5.36489	6.17284	1.45042	1.51831
CHLRE_12g529651v5	4592.16	4624.89	3367.86	3387.45	3264.03	3253.83	3566.96	3561.26	3685.57	3603.92
CHLRE_06g278190v5	1.03113	0.712943	0.98001	0.977815	1.53027	2.23499	1.89448	1.71003	2.17364	2.16703
CHLRE_09g389089v5	21.2957	21.2663	21.6014	23.7869	26.0451	25.5216	37.0714	39.2364	23.2334	25.7945
CHLRE_06g278187v5	2.59864	0	0	0	0	0	0	0	0	0
CHLRE_13g561850v5	22.3381	23.4343	34.3218	34.7445	20.4611	22.3183	39.5951	39.0712	25.763	28.8552
CHLRE_06g278186v5	5.3213	5.4118	3.06101	3.34516	2.13897	1.92133	2.99074	2.72594	1.29878	0.477046
CHLRE_13g591100v5	2.21655	2.48075	3.31813	4.20935	1.40857	1.30234	3.22369	3.00199	4.16697	4.58297
CHLRE_06g278184v5	6.31783	6.51409	5.8142	8.00617	11.1787	10.1036	13.1473	15.6231	7.68143	7.54374
CHLRE_02g091567v5	1.12719	0.802704	0	0	0	0.286158	1.21397	0.300613	0	0
CHLRE_06g288950v5	9.40186	9.19159	8.25402	8.8655	7.73132	8.12073	12.3181	11.7633	9.76508	9.45831
CHLRE_06g278183v5	14.7269	14.7515	13.3278	13.6213	13.6597	12.8485	13.5469	12.9442	13.1006	14.0735
CHLRE_06g278180v5	0.291392	0	2.22055	2.2144	0.394303	0.655572	0	0	1.019	1.80743
CHLRE_06g278180v5	0	0	0	0	0	0	0	0.595014	0	0
CHLRE_14g615200v5	24.283	24.5082	25.8417	25.5837	6.3977	7.19175	10.6788	11.2381	5.85266	7.11111
CHLRE_06g278170v5	12.5847	13.9328	23.021	24.7525	16.4998	17.0221	20.9102	22.9301	30.9539	30.1292
CHLRE_13g572900v5	14.4434	14.8539	23.1489	22.2951	25.9891	17.0249	26.6362	27.4188	47.7975	45.4907
CHLRE_06g278167v5	15.374	16.4107	43.1217	41.3356	11.2546	12.1196	27.5288	27.9044	18.6958	18.8733
CHLRE_17g720256v5	0	0	1.82802	1.95342	1.08494	0.974174	0.26267	0.130988	0	0
CHLRE_06g284450v5	61.1718	62.6739	42.7933	41.7986	38.6488	42.1645	43.4115	43.6907	33.8622	31.4615
CHLRE_06g278166v5	15.5023	14.2601	37.6671	36.7595	5.5281	6.5899	15.821	14.858	12.5569	13.0358
CHLRE_09g402034v5	1.40173	1.39987	1.98598	1.91299	1.54563	1.7138	4.36053	4.76421	1.02965	1.53977
CHLRE_07g355050v5	3.43321	3.29524	2.94562	2.26325	1.22603	1.24397	0.34052	0.313906	0	0
CHLRE_06g278163v5	69.3042	72.0801	54.57	55.8272	33.2826	31.8605	35.9757	37.1563	45.1279	44.3668
CHLRE_06g278159v5	247.079	251.528	156.623	158.791	157.864	155.061	132.177	128.597	190.633	186.755
CHLRE_16g685929v5	2.90997	3.55196	8.23411	9.36275	3.90004	3.13388	6.24552	6.0966	6.25545	7.03013
CHLRE_06g278157v5	14.1099	13.923	46.5499	43.7218	18.3304	18.609	21.9708	22.9364	23.8631	28.7487
CHLRE_06g278153v5	12.8618	12.8792	14.2183	13.4323	3.48752	4.80971	9.96082	8.82922	6.73934	6.43597
CHLRE_06g278120v5	0	0	0	0	0	0	0	0	0	0
CHLRE_06g278203v5	17.0312	16.2002	28.3372	28.3059	16.7067	16.5985	21.6288	22.8052	22.3346	23.23
CHLRE_07g353050v5	0.360554	0.504091	0	0	0.270661	0.202564	0	0	0	0
CHLRE_06g278148v5	25.1452	26.9921	37.7492	37.6262	79.7061	83.211	75.9806	80.7005	89.4139	87.7587
CHLRE_07g325727v5	1.77059	1.74601	1.48482	1.40629	1.79576	1.93991	2.5777	2.08801	3.77414	3.57456
CHLRE_10g463350v5	144.142	142.66	19.2334	17.2311	4.21888	5.11184	2.00632	1.81799	0.509885	0.508327
CHLRE_05g241900v5	35.9415	37.4236	16.4088	16.0286	13.4511	14.779	13.523	13.2926	6.26988	6.06697
CHLRE_06g278147v5	4.58273	4.19135	2.1135	1.45985	1.63309	1.40343	3.28999	3.93859	4.07055	3.14507
CHLRE_06g254200v5	0.107777	0.161453	0.24218	0.181214	0	0	0	0	0	0
CHLRE_09g388504v5	8.01859	8.63893	6.71837	5.97432	4.10608	4.27067	8.22836	8.18652	6.76739	7.2593
CHLRE_06g278141v5	2.61912	2.20526	2.64758	2.59975	1.40881	0.984227	1.91531	1.69851	0.083399	0.078619
CHLRE_08g380350v5	5.83086	6.84579	0.797123	0.441764	0.443356	0.147467	1.34066	1.42646	0	0
CHLRE_06g278139v5	23.2646	22.8304	14.2814	14.0212	10.2888	10.834	17.3268	16.9797	14.3495	12.4644
CHLRE_06g278136v5	0.639558	1.09497	1.33427	1.43364	0.687513	1.2865	1.61003	1.70984	1.44524	1.34479
CHLRE_17g717600v5	0	0	0	0	0	0	0	0	0	0
CHLRE_10g433200v5	1.62721	1.72463	0	0	0	0	0.043362	0	0	0
