"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CHLRE_02g084750v5",92.6868944750945,9.88893931261412,1.46569909916053,6.06464131533219,1.32248455617384e-09,1.94033605368928e-08
"CHLRE_17g728400v5",92.671219743896,9.88873166302223,1.45919421651421,6.0915343293068,1.11833596645478e-09,1.65641330308817e-08
"CHLRE_11g468365v5",92.4474563226574,9.88521359120036,1.46258798784568,6.07499423285148,1.2399217731163e-09,1.8278089734298e-08
"CHLRE_12g554100v5",91.2573080085773,9.86655865960764,1.4598046515565,6.07379805931826,1.24919804838545e-09,1.83858345830085e-08
"CHLRE_04g226050v5",90.3075899755491,9.85148674822034,1.46411314972196,6.04563025057267,1.48827058737965e-09,2.16994959588927e-08
"CHLRE_01g046502v5",89.5678085475816,9.83959319339286,1.65485109090635,5.34162453768061,9.21172972924003e-08,1.10659159446629e-06
"CHLRE_11g467723v5",86.655246392252,9.79181474118118,2.81314107988897,3.12526620297628,0.00177644219916148,0.0108090031206792
"CHLRE_15g635950v5",85.1445738163757,9.76652523578684,1.46094725340654,6.00057614355731,1.96618621603446e-09,2.85785013608991e-08
"CHLRE_08g363837v5",84.8716065295846,9.76193083857742,1.50210645687935,5.83309578255891,5.44083136793835e-09,7.47794264187527e-08
"CHLRE_02g083850v5",83.7139343152535,9.74211615397997,1.47513860271533,5.92630152711625,3.09833450236996e-09,4.43446160170745e-08
"CHLRE_10g448450v5",83.0205536120248,9.73010099723503,1.46364503985709,5.96462992016661,2.45189114785721e-09,3.53632325121504e-08
"CHLRE_10g419150v5",82.5597231309768,9.7220406455629,1.46175566222225,5.9668252848107,2.41914200876059e-09,3.49448241327302e-08
"CHLRE_08g375050v5",82.0640164677041,9.71340025491989,1.48040865698274,5.88580741798613,3.9611534962642e-09,5.58385227391934e-08
"CHLRE_04g217942v5",80.4390327219134,9.68451137481104,1.46236157268586,5.93868953959215,2.87309354179984e-09,4.13106649871713e-08
"CHLRE_09g411500v5",79.0305554455171,9.65901661259499,1.46267133650537,5.92000157279572,3.21938539888168e-09,4.58664267346771e-08
