"","CONTROL_mean","SALT_mean","M","D","prob","ranking"
"Cre20.g751497.t1.1.v5.5",23.2478067500581,0.04999999999935,8.86095080536605,23.1978067500588,0.892598805851687,24.8325328387619
"Cre16.g661200.t1.2.v5.5",24.5560855000614,0.590366599992325,5.37832568475917,23.9657189000691,0.892308686737498,24.5618010245272
"Cre17.g731650.t1.2.v5.5",23.5699132500589,0.408600099994688,5.85011308134507,23.1613131500642,0.891859227591681,23.8887054881562
"Cre11.g479150.t3.1.v5.5",6.33384075001584,74.924775399026,-3.56429035434079,68.5909346490102,0.891560089230418,-68.6834804138144
"Cre16.g668850.t1.1.v5.5",31.5647967500789,1.35517069998238,4.54176996856625,30.2096260500965,0.891501464124442,30.5491273285186
"Cre08.g367500.t1.1.v5.5",35.9794892500899,322.061404795813,-3.16208916940133,286.081915545723,0.889924599094468,-286.09939044015
"Cre12.g519180.t3.1.v5.5",11.5263782500288,116.18146729849,-3.33336878115532,104.655089048461,0.888495048433357,-104.708161148845
"Cre06.g279216.t1.1.v5.5",22.1241215000553,0.04999999999935,8.7894763598964,22.074121500056,0.887284966117695,23.7596661315013
"Cre11.g469650.t3.1.v5.5",0.230846000000577,22.2957280997102,-6.59369276930935,22.0648820997096,0.887065497772246,-23.0290209607384
"Cre05.g239350.t1.1.v5.5",26.1966695000655,0.894381899988373,4.87234860490951,25.3022876000771,0.887053472109482,25.7671406780958
"Cre04.g224867.t1.1.v5.5",24.0616160000602,0.662886399991383,5.18182807392356,23.3987296000688,0.886832500556187,23.9656397595565
"Cre07.g325760.t1.1.v5.5",0.793837500001985,24.7902694996777,-4.96478642983429,23.9964319996757,0.884442400081775,-24.5046496202033
"Cre13.g603550.t1.2.v5.5",75.7218887501893,7.00974089990887,3.43327737280188,68.7121478502804,0.883869677892623,68.7978681044507
"Cre12.g537371.t1.2.v5.5",88.0914112502202,8.80195849988558,3.32310489116473,79.2894527503347,0.881372849661177,79.3590596187054
"Cre09.g402849.t1.1.v5.5",21.0990875000527,0.209342999997279,6.65516811782257,20.8897445000555,0.881043647143003,21.9242488572375
"Cre06.g306014.t1.1.v5.5",42.0278367501051,2.9768850999613,3.8194697567603,39.0509516501438,0.880164270553361,39.237293153385
"Cre13.g570801.t1.1.v5.5",1.96650075000492,33.9821353995582,-4.11107387109706,32.0156346495533,0.880156754514133,-32.2785035338892
"Cre14.g617276.t1.1.v5.5",0.125000000000313,20.7640444997301,-7.37601557959047,20.6390444997298,0.879735856317381,-21.9174762163025
"Cre09.g388351.t1.1.v5.5",20.5480985000514,0.0313407999995926,9.35674717297411,20.5167577000518,0.879110521853636,22.5496355664918
"Cre12.g490950.t2.1.v5.5",20.5269162500513,0.04999999999935,8.68137309805244,20.476916250052,0.878883537468959,22.2411856244048
"Cre10.g466100.t1.2.v5.5",33.0612080000827,1.91674819997508,4.10840670908946,31.1444598001076,0.878171016950172,31.4142703548532
"Cre14.g615400.t1.2.v5.5",0.0481435000001204,20.3468744997355,-8.72325045400569,20.2987309997354,0.877963574267487,-22.0937452389342
"Cre16.g655150.t1.2.v5.5",6.41406550001603,67.0555940991283,-3.38604670201255,60.6415285991122,0.876984985960039,-60.7359885332013
"Cre17.g714300.t1.2.v5.5",20.0786677500502,0.13002589999831,7.27072071339357,19.9486418500519,0.875812483840516,21.2323265647882
"Cre12.g525450.t1.1.v5.5",19.9186100000498,0.0516309999993288,8.59166371780369,19.8669790000505,0.875378056773154,21.6451735966305
"Cre13.g583935.t2.1.v5.5",42.3156235001058,3.21908619995815,3.71646730960495,39.0965373001476,0.875223226365063,39.2727813902351
"Cre16.g667057.t1.1.v5.5",19.8940827500497,0.138900899998194,7.16213962528629,19.7551818500515,0.874581356615016,21.013411287573
"Cre13.g602450.t1.2.v5.5",2.8812177500072,38.6234782994979,-3.74472749196517,35.7422605494907,0.870827846624697,-35.9378932768291
"Cre09.g402515.t1.1.v5.5",20.408176750051,0.584111999992407,5.12675846489871,19.8240647500586,0.870412961259327,20.4762593158987
"Cre12.g544450.t1.2.v5.5",20.0726302500502,0.547347899992885,5.19662774830201,19.5252823500573,0.870202512160951,20.2049892552281
"Cre10.g448400.t1.1.v5.5",46.9929452501175,4.11080879994656,3.51495001387473,42.8821364501709,0.868963868896225,43.0259514726998
"Cre14.g627950.t1.2.v5.5",6.15449125001539,60.8892509992084,-3.30647605745752,54.7347597491931,0.868206252142071,-54.8345393772978
"Cre06.g284100.t1.2.v5.5",0.946881500002367,23.0984819996997,-4.60847034551632,22.1516004996974,0.867961229263248,-22.625901167107
"Cre12.g537400.t1.1.v5.5",29.0750180000727,1.73706529997742,4.06505619070389,27.3379527000953,0.867035253230394,27.6385299838147
"Cre03.g189350.t1.2.v5.5",10.0357657500251,86.7945465988717,-3.11245369776456,76.7587808488466,0.866952576798889,-76.8218576020001
"Cre12.g493100.t1.1.v5.5",18.5165050000463,0.04999999999935,8.53266800464801,18.4665050000469,0.866632393527788,20.3425227096912
"Cre02.g089500.t1.2.v5.5",60.4441617501511,6.17427429991973,3.29126151448912,54.2698874502314,0.866579781253194,54.3695970761007
"Cre12.g543303.t2.1.v5.5",0.552822500001382,19.4757376997468,-5.13871783039589,18.9229151997454,0.865901834514855,-19.608241649806
"Cre10.g458850.t1.2.v5.5",255.205755750638,35.1918053995425,2.85834943329827,220.013950351096,0.86576504260091,220.03251693915
"Cre16.g663400.t1.2.v5.5",74.5213925001863,8.36756449989122,3.15477496077717,66.1538280002951,0.864921742999561,66.2290084792591
"Cre06.g254300.t1.2.v5.5",21.611363750054,0.839047199989092,4.68689433306846,20.7723165500649,0.864362549681019,21.2945089951718
