"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CHLRE_03g1611502v5",4614.96058632743,-2.24945053749464,0.315730971143109,-3.95732649531018,7.57933026463353e-05,0.00167780405834932
"CHLRE_06g263841v5",290.551553137102,-2.25269185536295,0.221241976461378,-5.66208942533846,1.49540853730913e-08,6.38419278673536e-07
"CHLRE_03g144987v5",480.081324978747,-2.27597146804478,0.27123577554737,-4.70428897319978,2.54752209344922e-06,7.56582415517232e-05
"CHLRE_09g390282v5",689.874454961792,-2.27633927541875,0.262394534170315,-4.86419917036191,1.14921147943521e-06,3.63904284034401e-05
"CHLRE_16g675000v5",47.1304083882786,-2.2772748173166,0.364899243618467,-3.50034931465107,0.000464648848928187,0.00847984149293941
"CHLRE_06g291100v5",153.926625119361,-2.27938586544815,0.421382452676245,-3.03616312763532,0.00239609691326534,0.0363712298119944
"CHLRE_12g533351v5",155.450485134718,-2.28194116142283,0.376677567936823,-3.40328511847522,0.000665807619601009,0.0117047329865481
"CHLRE_12g549852v5",252.76843478167,-2.28391264624729,0.361359166403019,-3.55300976318768,0.000380850329840169,0.00714131706717948
"CHLRE_05g238322v5",24883.0208985799,-2.28391276374962,0.247570862328713,-5.18604148999128,2.14810972823034e-07,7.87064112301407e-06
"CHLRE_17g714350v5",108.67638949444,-2.2943694727584,0.396616703995882,-3.26352737975414,0.0011003455166327,0.0182051975355684
"CHLRE_06g278260v5",95.6480931421266,-2.29845476284833,0.329753721518155,-3.93765006463117,8.22834731452239e-05,0.00180891230732822
"CHLRE_09g394621v5",200.506441073611,-2.30323318740905,0.234503973711862,-5.55740342809862,2.73817389175535e-08,1.13355657692019e-06
"CHLRE_12g554400v5",1177.30573888017,-2.35404358118204,0.236003160885174,-5.73739595733993,9.61433041766828e-09,4.23695123429317e-07
"CHLRE_16g671200v5",87.7709612712054,-2.35655213126607,0.352081724952883,-3.85294673118183,0.000116704787015813,0.00247460726880758
"CHLRE_10g425150v5",94.2850387019582,-2.36249555371551,0.256952789908905,-5.30251317449614,1.14219220793779e-07,4.32045184634642e-06
"CHLRE_06g250800v5",230.224365269237,-2.36594285328537,0.229356993799725,-5.95553172657171,2.5922760186816e-09,1.23949677833261e-07
"CHLRE_02g094250v5",5560.10038810983,-2.37544017182719,0.385604886286038,-3.56696769347185,0.000361135982969909,0.0068251845951408
"CHLRE_03g163200v5",146.365755292514,-2.393218558278,0.245240854982914,-5.68102145286953,1.33892680059883e-08,5.76763828564263e-07
"CHLRE_12g561000v5",372.191922489445,-2.39604309738598,0.200063614193192,-6.97799598900523,2.99420205665529e-12,2.09004045750325e-10
"CHLRE_01g041000v5",370.322016696455,-2.39671873773955,0.251457168123021,-5.55449959197913,2.78408164217089e-08,1.14759365276208e-06
"CHLRE_06g271650v5",330.266643539745,-2.41261156312587,0.150671677153521,-9.37542867918397,6.88952306923581e-21,9.68889839869148e-19
"CHLRE_11g469375v5",132.241349883328,-2.41495769111032,0.377268882751413,-3.75052848459451,0.000176462256697219,0.00358282072355733
"CHLRE_17g726400v5",177.073770425088,-2.41603363165457,0.275600200101886,-5.13799928712344,2.77678935474601e-07,1.00205421129948e-05
"CHLRE_09g399911v5",1298.08344837796,-2.42055433773106,0.18629936624325,-7.62511631884054,2.43814437739412e-14,2.0817834536625e-12
"CHLRE_12g547100v5",122.00395699817,-2.43058666692319,0.251399715195395,-5.69048642641179,1.26677982365213e-08,5.53160522994763e-07
"CHLRE_16g684861v5",87.8826922988841,-2.43551602791002,0.424242885598097,-3.38371267177817,0.000715127990015607,0.0125252178910609
"CHLRE_03g173250v5",417.088525974528,-2.45545003469571,0.384428115664185,-3.78601349742875,0.000153083363075139,0.00314149399375011
"CHLRE_02g081700v5",1144.66691512216,-2.46075382652614,0.473869467007921,-3.0826080349712,0.00205195233061404,0.0318099714499483
"CHLRE_03g196250v5",1062.25485449276,-2.46562721159499,0.140451039949792,-10.4351467395252,1.713488085262e-25,3.15117049218472e-23
"CHLRE_03g145767v5",591.757734177545,-2.46643680825681,0.226082442404237,-6.48629231293784,8.79744066400981e-11,5.06806777529673e-09
"CHLRE_12g518700v5",30.271946035358,-2.46763962871754,0.450507137572959,-3.25775000286174,0.00112299290947246,0.0185158296435951
