"","CONTROL_mean","SALT_mean","M","D","prob","ranking"
"Cre13.g571700.t1.1.v5.5",98.3343130027042,63.1147613325234,0.639717458383841,35.2195516701808,0.583574318453351,35.2253610098619
"Cre07.g317100.t2.1.v5.5",16.9765690004669,9.38716349987953,0.854783724101344,7.58940550058732,0.583564135983491,7.63739033095295
"Cre16.g687500.t1.1.v5.5",34.037211000936,20.6122544997355,0.723610517174001,13.4249565012005,0.583536982730531,13.4444438055165
"Cre07.g347250.t1.1.v5.5",14.3905525003957,24.4744003330192,-0.766151528705078,10.0838478326235,0.583486070381232,-10.112911315563
"Cre16.g695500.t1.1.v5.5",4.33767900011929,1.25123599998394,1.79356936674766,3.08644300013534,0.583414793092212,3.56973689036322
"Cre08.g371801.t1.2.v5.5",4.37308800012026,1.27622416665029,1.77677062187587,3.09686383346997,0.583326545020093,3.57036124864354
"Cre12.g558850.t1.2.v5.5",11.3473765003121,19.9061371664112,-0.810854503066328,8.55876066609915,0.583268844357554,-8.59708492250187
"Cre02.g078300.t1.1.v5.5",33.8785735009317,20.5279704997366,0.722782127218571,13.3506030011951,0.583251873574454,13.370153869681
"Cre04.g227400.t1.2.v5.5",0.0606565000016681,2.38362183330274,-5.29634930303195,2.32296533330108,0.583251873574454,-5.78337997017709
"Cre12.g561150.t1.1.v5.5",5.91602350016269,2.233775166638,1.40514379989251,3.68224833352469,0.583238296947974,3.9412411608682
"Cre06.g281750.t1.2.v5.5",44.8994705012347,27.8861008329755,0.687152207389041,17.0133696682593,0.583224720321495,17.0272406932234
"Cre09.g414100.t1.2.v5.5",7.67980100021119,14.3239653331495,-0.899290098883831,6.64416433293832,0.583224720321495,-6.70474774805437
"Cre06.g308100.t1.2.v5.5",5.44176350014965,10.8850019998603,-1.00019550926525,5.44323849971066,0.583153443032475,-5.53436865608777
"Cre09.g392097.t1.1.v5.5",4.9634880001365,1.63779166664565,1.59960245214568,3.32569633349085,0.583146654719235,3.69039077978267
"Cre09.g388850.t1.1.v5.5",95.4954940026261,61.3702131658791,0.637894065945233,34.1252808367471,0.582953187791897,34.1312423012439
"Cre02.g142800.t1.2.v5.5",48.1562430013243,75.7963596656939,-0.654405718598408,27.6401166643696,0.582844574780059,-27.6478624140185
"Cre06.g289800.t1.2.v5.5",9.17708600025237,4.32682349994447,1.08472785600208,4.8502625003079,0.582837786466819,4.97007855506127
"Cre06.g265150.t1.1.v5.5",8.56512550023554,3.93771616661613,1.12111526100666,4.62740933361941,0.582668078635821,4.76128308015078
"Cre06.g286150.t2.1.v5.5",1.18514750003259,4.2180543332792,-1.83151105483143,3.03290683324661,0.582566253937222,-3.54301518527986
"Cre10.g424600.t1.1.v5.5",6.24218900017166,2.44241166663532,1.35374565367177,3.79977733353634,0.582539100684262,4.03372471535822
"Cre06.g267900.t1.2.v5.5",18.0778320004971,10.1384126665366,0.834389879047791,7.93941933396058,0.582535706527642,7.98314385632155
"Cre13.g583600.t1.2.v5.5",49.1372080013513,30.5921141662741,0.683656073021992,18.5450938350772,0.582532312371022,18.5576908848595
"Cre03.g159851.t1.1.v5.5",2.41527500006642,6.18521649992062,-1.35663663266526,3.7699414998542,0.582406728576083,-4.00660977204073
"Cre08.g379500.t1.1.v5.5",16.8543460004635,9.37876933321297,0.845650115296049,7.47557666725052,0.582196290865646,7.52325532103229
"Cre01.g007700.t1.1.v5.5",48.5539685013352,30.2019959996124,0.684945319427361,18.3519725017228,0.582189502552406,18.3647500607712
"Cre03.g201300.t1.1.v5.5",16.9035020004648,28.3097229996367,-0.743975463758685,11.4062209991719,0.582135196046486,-11.4304583010754
"Cre17.g725950.t2.1.v5.5",7.67161200021097,3.35832433329023,1.19178818977648,4.31328766692073,0.582131801889866,4.47490889146374
"Cre12.g496400.t1.1.v5.5",10.327377000284,5.1038394999345,1.01681901110291,5.2235375003495,0.582108042793527,5.32158481271302
"Cre17.g732450.t1.1.v5.5",2.50708150006894,0.16257416666458,3.94683896215571,2.34450733340436,0.582002823938308,4.59067015037861
"Cre17.g724850.t1.2.v5.5",14.7434855004054,25.0046073330124,-0.762116317845514,10.261121832607,0.581928152492669,-10.2893849449581
"Cre09.g397549.t1.1.v5.5",45.9475835012636,72.2779851657391,-0.653567301377318,26.3304016644756,0.58176862713153,-26.3385117656645
"Cre08.g358500.t1.2.v5.5",39.1849140010776,62.1142173325362,-0.664625194182132,22.9293033314586,0.581741473878571,-22.9389336699591
"Cre11.g479800.t1.1.v5.5",15.5377900004273,8.49329766655767,0.871384599849913,7.04449233386962,0.581666802432931,7.09818169412445
"Cre05.g243801.t3.1.v5.5",6.66450200018327,2.72945333329831,1.28788504417422,3.93504866688497,0.581660014119692,4.14044151000359
"Cre17.g715350.t2.1.v5.5",89.1025615024503,57.3617116659305,0.635378832136771,31.7408498365198,0.581636255023352,31.747208611228
"Cre01.g029000.t1.2.v5.5",4.28767300011791,9.0833091665501,-1.08302310298388,4.79563616643219,0.581609101770392,-4.91640776201377
"Cre03.g193300.t1.2.v5.5",112.499785503094,72.5279438324026,0.633313396553195,39.9718416706912,0.581605707613772,39.9768584609278
"Cre02.g101150.t2.1.v5.5",1.7601620000484,5.14744083326727,-1.54814712573018,3.38727883321887,0.581564977734333,-3.72430092995709
"Cre05.g236750.t1.1.v5.5",9.26301150025473,4.40561133327679,1.07213907984624,4.85740016697794,0.581554795264473,4.97431589152628
"Cre02.g116600.t2.1.v5.5",24.9145565006851,14.7327484998109,0.757962292527139,10.1818080008742,0.581473335505594,10.2099814399224
"Cre13.g605100.t1.2.v5.5",13.6076175003742,7.22863949990723,0.912618445006736,6.37897800046698,0.581432605626154,6.44392991555682
"Cre12.g507150.t1.2.v5.5",23.6749005006511,38.4351673328401,-0.699068587010259,14.760266832189,0.581222167915716,-14.776812032599
"Cre17.g700450.t1.2.v5.5",109.692408003017,70.8412294990909,0.630802521432514,38.8511785039257,0.581184832192897,38.8562991413869
"Cre02.g107200.t1.1.v5.5",238.099719506548,155.777172498001,0.612082083899126,82.3225470085469,0.581150890626697,82.3248224440954
"Cre07.g348040.t1.1.v5.5",4.19905200011547,8.92919016655208,-1.0884656816703,4.7301381664366,0.581137314000217,-4.85375778276525
"Cre08.g385100.t1.2.v5.5",18.4623930005077,10.443377999866,0.822001120384973,8.01901500064174,0.581052460084718,8.06103513343239
"Cre03.g208551.t1.1.v5.5",3.98253050010952,1.05891549998641,1.91109794181097,2.92361500012311,0.580957423699359,3.49282407403221
"Cre09.g398983.t1.1.v5.5",17.891949500492,29.7784123329512,-0.734956245686656,11.8864628324592,0.580954029542739,-11.9091628316396
"Cre10.g420650.t1.2.v5.5",2.37479500006531,0.0746376666657088,4.991755285383,2.3001573333996,0.580947241229499,5.4962118397621
"Cre12.g541600.t1.2.v5.5",33.0483620009088,52.7299444993233,-0.674043710014956,19.6815824984145,0.58090311719344,-19.6931212499417
"Cre08.g381050.t1.1.v5.5",1.85876700005112,5.3012038332653,-1.51197407679286,3.44243683321419,0.58084202237428,-3.75984533718654
"Cre15.g639304.t1.2.v5.5",2.66817500007337,6.56060416658247,-1.29797538586118,3.8924291665091,0.580740197675682,-4.10313842303574
"Cre02.g093850.t1.1.v5.5",6.92594000019046,2.89351266662953,1.25918792978256,4.03242733356093,0.580723226892582,4.22445552029601
"Cre17.g701950.t1.2.v5.5",4.2617780001172,1.22720966665092,1.79607369177077,3.03456833346628,0.580706256109482,3.52625660959996
"Cre17.g726000.t1.2.v5.5",8.70037550023926,15.8341169997968,-0.863886843933735,7.13374149955754,0.580662132073422,-7.1858589091097
"Cre01.g020450.t1.2.v5.5",3.06375050008425,0.538200833326427,2.50908228467967,2.52554966675783,0.580638372977083,3.5600414366344
"Cre12.g558150.t1.2.v5.5",16.4537645004525,27.5580973329797,-0.744058585130638,11.1043328325272,0.580614613880743,-11.1292331646726
"Cre14.g612000.t1.2.v5.5",22.1288830006085,12.8882523331679,0.779873984777941,9.24063066744061,0.580587460627783,9.27348146944702
"Cre03.g158550.t1.2.v5.5",17.6573635004856,9.90334783320624,0.834281727091869,7.75401566727934,0.580522971652004,7.79876816994664
"Cre07.g333500.t1.2.v5.5",44.0188585012105,69.09211266578,-0.650399292880227,25.0732541645695,0.580509395025524,-25.0816884128896
"Cre07.g333675.t1.1.v5.5",0.250000000006875,2.623575166633,-3.39153412440843,2.37357516662612,0.580397387857065,-4.13960901398322
"Cre10.g453600.t1.2.v5.5",82.6116350022718,53.0875989993187,0.63797009081246,29.5240360029531,0.580356657977626,29.5309279864423
"Cre04.g217904.t1.1.v5.5",1.39092700003825,4.53068616660852,-1.70368285616655,3.13975916657027,0.580163191050288,-3.57220140787972
"Cre07.g329950.t1.1.v5.5",12.7121925003496,21.8970273330523,-0.784522151030098,9.18483483270273,0.580149614423808,-9.21827890169777
"Cre17.g740850.t1.2.v5.5",13.3953715003684,7.11023083324208,0.913766289969463,6.28514066712629,0.580149614423808,6.35121736663525
"Cre06.g282400.t1.2.v5.5",4.04679000011129,8.69084249988847,-1.10271805503077,4.64405249977718,0.580132643640708,-4.7731761678758
"Cre08.g384320.t2.1.v5.5",4.66726050012835,1.4777751666477,1.65914920261267,3.18948533348065,0.580112278700988,3.59521804192992
"Cre08.g379950.t1.1.v5.5",6.69305750018406,12.7433766665031,-0.929010291577385,6.05031916631907,0.580102096231129,-6.12122717567193
"Cre15.g640450.t1.2.v5.5",12.7455940003505,6.6990056665807,0.927979733470072,6.04658833376981,0.580102096231129,6.11738317124343
"Cre03.g174650.t1.2.v5.5",2.54659600007003,6.35266283325181,-1.31879134619514,3.80606683318178,0.580027424785489,-4.02807092209727
"Cre02.g078700.t1.1.v5.5",19.9712290005492,11.480506333186,0.798736845226404,8.49072266736321,0.580024030628869,8.52820918845203
"Cre06.g301100.t1.1.v5.5",17.6700095004859,29.3347404996235,-0.731307414155117,11.6647309991376,0.57995954165309,-11.6876327721331
"Cre01.g036850.t1.2.v5.5",19.3121800005311,31.8015793329252,-0.719587386532332,12.4893993323941,0.579905235147171,-12.5101119775509
"Cre07.g325729.t1.1.v5.5",3.62062850009957,0.854754499989031,2.08265813648074,2.76587400011054,0.579833957858151,3.46230037661912
"Cre09.g396252.t1.1.v5.5",25.3898030006982,40.9280926661414,-0.688842234603344,15.5382896654432,0.579766074725752,-15.5535510206317
"Cre01.g040150.t1.2.v5.5",9.34518050025699,4.49582066660897,1.05563804042798,4.84935983364802,0.579755892255892,4.96292881961825
"Cre11.g467587.t1.1.v5.5",1.66365400004575,4.96002983326968,-1.57599337920581,3.29637583322393,0.579681220810253,-3.65374448547833
"Cre05.g234150.t1.1.v5.5",6.19617250017039,2.44228666663532,1.34314476051304,3.75388583353507,0.579650673400673,3.98694076942572
"Cre12.g542200.t1.1.v5.5",2.53136500006961,6.33025033325209,-1.32234700685638,3.79888533318248,0.579647279244053,-4.02245340323676
"Cre03.g207700.t1.1.v5.5",42.3080445011635,66.5739029991456,-0.654024745834099,24.2658584979822,0.579643885087433,-24.274670688029
"Cre12.g561150.t2.1.v5.5",0.250000000006875,2.61296399996647,-3.38568724806731,2.36296399995959,0.579569213641794,-4.12873794358889
"Cre16.g657900.t1.2.v5.5",0.055164500001517,2.33194649997007,-5.40165073167872,2.27678199996856,0.579565819485174,-5.86187400942958
"Cre10.g448200.t1.1.v5.5",5.85505750016101,11.4733278331861,-0.970528661014504,5.61827033302508,0.579518301292495,-5.70148115990927
"Cre06.g281950.t1.1.v5.5",6.50089000017877,2.64498683329939,1.29737670225711,3.85590316687939,0.579484359726295,4.0683135990125
"Cre12.g561300.t2.1.v5.5",2.62687650007224,6.48576516658343,-1.30392841311673,3.85888866651119,0.579484359726295,-4.07323594296496
"Cre08.g369100.t1.2.v5.5",3.00075400008252,0.506691333326831,2.56614599486703,2.49406266675569,0.579460600629955,3.57847088190984
"Cre16.g671713.t1.1.v5.5",7.14392000019646,13.3833819998282,-0.905654903235737,6.23946199963179,0.579419870750516,-6.30484709161166
"Cre13.g591900.t1.2.v5.5",65.8710660018115,41.8866571661291,0.653154145536018,23.9844088356823,0.579314651895297,23.9933006802938
"Cre16.g656100.t1.1.v5.5",14.1960730003904,7.68046849990143,0.886225676782763,6.51560450048896,0.579311257738677,6.57559867669713
"Cre03.g178950.t1.2.v5.5",7.87395900021653,3.53416516662131,1.15571973562752,4.33979383359522,0.579229797979798,4.49104649557651
"Cre13.g590626.t1.1.v5.5",2.72237200007487,0.326891833329138,3.05797897808186,2.39548016674573,0.579223009666558,3.88452837029963
"Cre06.g267600.t2.1.v5.5",25.055904500689,40.3594253328154,-0.687755013444345,15.3035208321263,0.579189068100358,-15.3189672242564
"Cre12.g486450.t1.2.v5.5",27.6897470007615,44.4365943327631,-0.682396379337847,16.7468473320016,0.579175491473879,-16.7607446248639
"Cre16.g666200.t1.2.v5.5",97.7376415026878,63.2133946658554,0.62868399936155,34.5242468368323,0.579155126534159,34.5299705071056
"Cre01.g034950.t1.2.v5.5",17.4329770004794,28.8691991662962,-0.727712130528897,11.4362221658168,0.57902954273922,-11.4593517430454
"Cre05.g233303.t2.1.v5.5",4.44491200012224,9.26755849988107,-1.06003445981895,4.82264649975883,0.578995601173021,-4.93777199935758
"Cre08.g378150.t1.1.v5.5",27.9232315007679,44.5858923327611,-0.675121379809422,16.6626608319933,0.578982024546541,-16.6763321770561
"Cre17.g727550.t1.1.v5.5",6.15089450016915,2.42501949996888,1.34279988283397,3.72587500020027,0.578873411534702,3.96046159461953
"Cre07.g325762.t1.1.v5.5",31.0461205008538,18.8237119997584,0.721861848849631,12.2224085010953,0.578774980992723,12.2437067139193
"Cre14.g623900.t2.1.v5.5",3.21538050008842,7.38775266657186,-1.20014609478553,4.17237216648343,0.578754616053003,-4.3415481276239
"Cre03.g196500.t1.1.v5.5",13.2441325003642,7.05878549990941,0.907861462389519,6.1853470004548,0.578669762137504,6.25161818659195
"Cre08.g358616.t1.1.v5.5",15.5722040004282,8.60444016655624,0.855819915746197,6.96776383387199,0.578659579667644,7.02012539580329
"Cre09.g403367.t1.1.v5.5",2.80042900007701,0.383531166661745,2.86823212730743,2.41689783341527,0.578632426414684,3.75075334743381
"Cre06.g278186.t1.1.v5.5",5.36655150014758,1.92546616664196,1.47878754949589,3.44108533350562,0.578540784185945,3.74538127418446
"Cre17.g747797.t2.1.v5.5",1.93307900005316,5.37724299993099,-1.47596607104378,3.44416399987783,0.578540784185945,-3.74709774371138
"Cre02.g104100.t1.2.v5.5",26.6115830007318,15.9289876664622,0.740399749901379,10.6825953342696,0.578533995872706,10.708222768761
"Cre16.g663650.t1.2.v5.5",63.9727865017592,40.7864013328099,0.649370104155332,23.1863851689493,0.578381258824807,23.1954766869544
"Cre09.g390060.t1.1.v5.5",2.26573750006231,5.89263716659104,-1.37893271083162,3.62689966652874,0.578377864668187,-3.88018770320041
"Cre17.g738350.t1.2.v5.5",10.1618365002794,17.9204513331034,-0.818445815581755,7.75861483282391,0.578350711415228,-7.8016637762184
"Cre04.g225400.t1.2.v5.5",17.2825115004753,28.5731283329666,-0.725346112918316,11.2906168324914,0.578306587379168,-11.3138921438055
"Cre08.g362350.t1.1.v5.5",1.85701150005107,5.25754033326586,-1.50140526306272,3.40052883321479,0.578259069186489,-3.7172320494526
"Cre03.g184450.t1.1.v5.5",63.27131650174,40.2533359994834,0.652443262987011,23.0179805022565,0.578248886716629,23.0272253780971
"Cre16.g683300.t1.2.v5.5",5.99043650016474,11.6346309998507,-0.957692419805995,5.64419449968595,0.578181003584229,-5.72486736276388
"Cre06.g267500.t1.2.v5.5",78.8321340021679,120.794276331783,-0.615696361960269,41.9621423296153,0.57811312045183,-41.9666590390636
"Cre11.g467590.t1.1.v5.5",18.8058295005172,30.8783348329371,-0.71541501173294,12.0725053324199,0.57809954382535,-12.0936844526521
